OID_,ClipsFinal_DEM_Large_S3_RegH,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
499,-12,-7.217816971150470,21.102771607536482,-12.7377663,0.0023967,39.6694221,0.0087215,-0.3875250,4.0000000,-0.0194667,1.0362962,15.2089615,-0.7555832,0.6273803
500,-12,-7.210360331150470,21.102771607536482,-12.7375345,0.0022314,38.8429756,-0.0211737,-0.3628627,4.0000000,0.0231520,1.0362656,15.2037420,-0.7488775,0.6117473
501,-12,-7.202903691150470,21.102771607536482,-12.7373037,0.0020661,38.0165291,-0.0512931,-0.3366061,4.0000000,0.0671503,1.0361803,15.1876783,-0.7403625,0.5977487
502,-12,-7.195447051150470,21.102771607536482,-12.7370768,0.0018182,36.3636360,-0.0854633,-0.3070075,4.0000000,0.1167165,1.0360303,15.1572924,-0.7307315,0.5904031
503,-12,-7.187990411150470,21.102771607536482,-12.7368565,0.0015702,34.7107430,-0.1185009,-0.2770877,4.0000000,0.1644666,1.0358133,15.1131935,-0.7186420,0.5882341
504,-12,-7.180533771150470,21.102771607536482,-12.7366457,0.0014050,33.8842964,-0.1542203,-0.2448730,4.0000000,0.2151171,1.0355225,15.0514364,-0.7048632,0.5957787
505,-12,-7.173077131150470,21.102771607536482,-12.7364464,0.0012397,33.0578499,-0.1869726,-0.2140689,4.0000000,0.2604650,1.0351472,14.9753656,-0.6886028,0.6090611
506,-12,-7.165620491150470,21.102771607536482,-12.7362623,0.0010744,32.2314034,-0.2204752,-0.1826946,4.0000000,0.3050488,1.0346955,14.8821869,-0.6704381,0.6320105
507,-12,-7.158163851150470,21.102771607536482,-12.7360945,0.0009091,31.4049587,-0.2509953,-0.1536324,4.0000000,0.3436644,1.0341789,14.7728033,-0.6509292,0.6601148
508,-12,-7.150707211150470,21.102771607536482,-12.7359467,0.0007438,30.5785122,-0.2803089,-0.1246398,4.0000000,0.3800040,1.0336006,14.6496840,-0.6292836,0.6931297
509,-12,-7.143250571150471,21.102771607536482,-12.7358198,0.0005785,29.7520657,-0.3043096,-0.0965380,4.0000000,0.4102635,1.0329778,14.5170193,-0.6033396,0.7222185
510,-12,-7.627932171150470,21.095314967536481,-12.7342091,-0.0009917,19.0082645,-0.0659333,-0.2768817,4.0000000,0.0502844,1.0305915,13.9951439,-0.6040478,0.4707976
511,-12,-7.620475531150470,21.095314967536481,-12.7347383,-0.0004132,22.3140488,-0.0440824,-0.3012731,4.0000000,0.0062042,1.0311345,14.1153193,-0.6087505,0.4851857
512,-12,-7.613018891150470,21.095314967536481,-12.7352591,0.0000000,24.7933884,-0.0219545,-0.3232867,4.0000000,-0.0357751,1.0316581,14.2307787,-0.6107982,0.4978573
513,-12,-7.605562251150470,21.095314967536481,-12.7357683,0.0005785,28.0991745,-0.0020742,-0.3404206,4.0000000,-0.0727364,1.0321562,14.3395367,-0.6081048,0.5054639
514,-12,-7.598105611150470,21.095314967536481,-12.7362642,0.0011570,31.4049587,0.0150320,-0.3534622,4.0000000,-0.1028626,1.0326334,14.4437332,-0.6040617,0.5090488
515,-12,-7.590648971150470,21.095314967536481,-12.7367449,0.0015702,33.8842964,0.0287403,-0.3601074,4.0000000,-0.1248209,1.0330933,14.5414944,-0.5953940,0.5011207
516,-12,-7.583192331150470,21.095314967536481,-12.7372112,0.0019835,36.3636360,0.0423117,-0.3660302,4.0000000,-0.1465583,1.0335284,14.6350107,-0.5855021,0.4916353
517,-12,-7.575735691150470,21.095314967536481,-12.7376604,0.0023140,38.0165291,0.0534361,-0.3676288,4.0000000,-0.1628600,1.0339355,14.7214594,-0.5723977,0.4735968
518,-12,-7.568279051150470,21.095314967536481,-12.7380934,0.0027273,40.4958687,0.0626960,-0.3660296,4.0000000,-0.1757642,1.0343149,14.8013649,-0.5562950,0.4491988
519,-12,-7.560822411150470,21.095314967536481,-12.7385101,0.0031405,42.9752083,0.0690819,-0.3610837,4.0000000,-0.1830050,1.0346628,14.8751068,-0.5391623,0.4201154
520,-12,-7.553365771150471,21.095314967536481,-12.7389097,0.0036364,45.4545441,0.0760690,-0.3572498,4.0000000,-0.1927345,1.0349815,14.9412022,-0.5217652,0.3934962
521,-12,-7.545909131150470,21.095314967536481,-12.7392941,0.0040496,47.1074371,0.0815681,-0.3518294,4.0000000,-0.2008932,1.0352669,15.0002460,-0.5027657,0.3652624
522,-12,-7.538452491150471,21.095314967536481,-12.7396612,0.0044628,48.7603302,0.0864285,-0.3471247,4.0000000,-0.2093659,1.0355132,15.0519657,-0.4848835,0.3408655
523,-12,-7.530995851150471,21.095314967536481,-12.7400131,-0.0051240,3.3057852,0.0918296,-0.3440043,4.0000000,-0.2203564,1.0357230,15.0953951,-0.4676523,0.3203812
524,-12,-7.523539211150471,21.095314967536481,-12.7403488,-0.0048760,4.1322312,0.0963474,-0.3410902,4.0000000,-0.2327910,1.0358948,15.1293831,-0.4493895,0.3027178
525,-12,-7.516082571150471,21.095314967536481,-12.7406683,-0.0046281,4.9586778,0.1002093,-0.3391325,4.0000000,-0.2453905,1.0360247,15.1563749,-0.4328746,0.2894551
526,-12,-7.508625931150471,21.095314967536481,-12.7409706,-0.0042149,6.6115704,0.1038315,-0.3378825,4.0000000,-0.2584972,1.0361177,15.1765699,-0.4172678,0.2788981
527,-12,-7.501169291150471,21.095314967536481,-12.7412558,-0.0038017,8.2644625,0.1064943,-0.3369012,4.0000000,-0.2712508,1.0361806,15.1895094,-0.4025516,0.2712897
528,-12,-7.493712651150471,21.095314967536481,-12.7415237,-0.0033884,9.9173555,0.1088540,-0.3368662,4.0000000,-0.2845282,1.0362173,15.1955118,-0.3892042,0.2672305
529,-12,-7.486256011150471,21.095314967536481,-12.7417727,-0.0030579,11.5702477,0.1109224,-0.3375546,4.0000000,-0.2976401,1.0362357,15.1987486,-0.3774692,0.2659790
530,-12,-7.478799371150471,21.095314967536481,-12.7420025,-0.0028099,13.2231407,0.1130148,-0.3391796,4.0000000,-0.3111294,1.0362418,15.2003889,-0.3672299,0.2675369
531,-12,-7.471342731150471,21.095314967536481,-12.7422132,-0.0026446,14.0495872,0.1139798,-0.3397177,4.0000000,-0.3220765,1.0362399,15.2015018,-0.3573589,0.2681589
532,-12,-7.463886091150471,21.095314967536481,-12.7424030,-0.0024793,14.8760328,0.1140412,-0.3394126,4.0000000,-0.3304688,1.0362427,15.2001009,-0.3483564,0.2680242
533,-12,-7.456429451150471,21.095314967536481,-12.7425728,-0.0023140,15.7024794,0.1135292,-0.3387413,4.0000000,-0.3357259,1.0362524,15.2013798,-0.3417568,0.2677712
534,-12,-7.448972811150471,21.095314967536481,-12.7427216,-0.0021488,16.5289249,0.1133280,-0.3387423,4.0000000,-0.3417961,1.0362648,15.2047396,-0.3356884,0.2689321
535,-12,-7.441516171150471,21.095314967536481,-12.7428484,-0.0019835,17.3553715,0.1118551,-0.3369729,4.0000000,-0.3444060,1.0362923,15.2099695,-0.3295397,0.2673190
536,-12,-7.434059531150471,21.095314967536481,-12.7429533,-0.0018182,18.1818180,0.1093454,-0.3334751,4.0000000,-0.3423648,1.0363322,15.2177963,-0.3245854,0.2624689
537,-12,-7.426602891150471,21.095314967536481,-12.7430372,-0.0018182,18.1818180,0.1071340,-0.3302132,4.0000000,-0.3400213,1.0363811,15.2292490,-0.3204051,0.2577194
538,-12,-7.419146251150471,21.095314967536481,-12.7431002,-0.0018182,18.1818180,0.1043687,-0.3257059,4.0000000,-0.3329490,1.0364463,15.2416019,-0.3184629,0.2502107
539,-12,-7.411689611150471,21.095314967536481,-12.7431421,-0.0018182,18.1818180,0.1010361,-0.3199095,4.0000000,-0.3223580,1.0365154,15.2549248,-0.3174609,0.2401476
540,-12,-7.404232971150471,21.095314967536481,-12.7431641,-0.0018182,18.1818180,0.0980187,-0.3144723,4.0000000,-0.3085180,1.0365752,15.2683344,-0.3204267,0.2303468
541,-12,-7.396776331150471,21.095314967536481,-12.7431669,-0.0018182,18.1818180,0.0957832,-0.3104424,5.0000000,-0.2952891,1.0366244,15.2787266,-0.3255957,0.2229673
542,-12,-7.389319691150471,21.095314967536481,-12.7431526,-0.0018182,18.1818180,0.0926948,-0.3059140,4.0000000,-0.2768199,1.0366585,15.2846670,-0.3350080,0.2158214
543,-12,-7.381863051150471,21.095314967536481,-12.7431202,-0.0018182,18.1818180,0.0891394,-0.3018896,4.0000000,-0.2578771,1.0366634,15.2862949,-0.3459020,0.2112705
544,-12,-7.374406411150471,21.095314967536481,-12.7430725,-0.0018182,18.1818180,0.0853606,-0.2995747,4.0000000,-0.2379574,1.0366340,15.2811451,-0.3611921,0.2118297
545,-12,-7.366949771150471,21.095314967536481,-12.7430096,-0.0018182,18.1818180,0.0808783,-0.2984948,4.0000000,-0.2171871,1.0365738,15.2672396,-0.3798026,0.2172332
546,-12,-7.359493131150471,21.095314967536481,-12.7429333,-0.0018182,18.1818180,0.0754044,-0.2984175,4.0000000,-0.1952366,1.0364728,15.2466707,-0.4015984,0.2274532
547,-12,-7.352036491150471,21.095314967536481,-12.7428455,-0.0019008,17.3553715,0.0705141,-0.3013171,4.0000000,-0.1761869,1.0363355,15.2194347,-0.4264473,0.2444341
548,-12,-7.344579851150471,21.095314967536481,-12.7427464,-0.0019835,16.5289249,0.0663671,-0.3067168,4.0000000,-0.1601515,1.0361743,15.1856890,-0.4532821,0.2667026
549,-12,-7.337123211150471,21.095314967536481,-12.7426367,-0.0021488,15.7024794,0.0636735,-0.3155585,4.0000000,-0.1472898,1.0359848,15.1453619,-0.4838271,0.2955430
550,-12,-7.329666571150470,21.095314967536481,-12.7425175,-0.0023140,14.8760328,0.0609545,-0.3239172,4.0000000,-0.1348093,1.0357711,15.1021376,-0.5130252,0.3236916
551,-12,-7.322209931150470,21.095314967536481,-12.7423897,-0.0024793,14.0495872,0.0610012,-0.3351912,4.0000000,-0.1268723,1.0355504,15.0561323,-0.5435100,0.3549249
552,-12,-7.314753291150470,21.095314967536481,-12.7422523,-0.0026446,13.2231407,0.0624639,-0.3468783,4.0000000,-0.1206493,1.0353348,15.0097942,-0.5731073,0.3853455
553,-12,-7.307296651150470,21.095314967536481,-12.7421074,-0.0028099,12.3966942,0.0673397,-0.3611928,4.0000000,-0.1202595,1.0351284,14.9663210,-0.6021261,0.4178983
554,-12,-7.299840011150470,21.095314967536481,-12.7419548,-0.0029752,11.5702477,0.0719051,-0.3743391,4.0000000,-0.1193249,1.0349370,14.9266996,-0.6293532,0.4490522
555,-12,-7.292383371150470,21.095314967536481,-12.7417927,-0.0031405,10.7438021,0.0778370,-0.3883323,4.0000000,-0.1209241,1.0347713,14.8932018,-0.6557406,0.4817024
556,-12,-7.284926731150470,21.095314967536481,-12.7416239,-0.0033884,9.0909090,0.0832853,-0.4011100,4.0000000,-0.1231200,1.0346475,14.8658085,-0.6790999,0.5130102
557,-12,-7.277470091150470,21.095314967536481,-12.7414465,-0.0036364,7.4380164,0.0879355,-0.4119484,4.0000000,-0.1260371,1.0345674,14.8473005,-0.6978598,0.5407557
558,-12,-7.270013451150470,21.095314967536481,-12.7412605,-0.0038843,6.6115704,0.0909684,-0.4216129,4.0000000,-0.1281391,1.0345166,14.8366899,-0.7150868,0.5688717
559,-12,-7.262556811150470,21.095314967536481,-12.7410660,-0.0042149,5.7851238,0.0910558,-0.4275393,4.0000000,-0.1282147,1.0344943,14.8338051,-0.7268640,0.5904347
560,-12,-7.255100171150470,21.095314967536481,-12.7408648,-0.0044628,4.9586778,0.0880542,-0.4302341,4.0000000,-0.1254269,1.0345095,14.8370399,-0.7350413,0.6069635
561,-12,-7.247643531150470,21.095314967536481,-12.7406549,-0.0047107,4.1322312,0.0791305,-0.4274769,4.0000000,-0.1155520,1.0345564,14.8465891,-0.7394018,0.6159545
562,-12,-7.240186891150470,21.095314967536481,-12.7404385,-0.0049587,3.3057852,0.0687892,-0.4228993,4.0000000,-0.1032468,1.0346204,14.8611088,-0.7425519,0.6213318
563,-12,-7.232730251150470,21.095314967536481,-12.7402163,-0.0052066,2.4793389,0.0560659,-0.4144321,4.0000000,-0.0871520,1.0346895,14.8755617,-0.7417123,0.6179289
564,-12,-7.225273611150470,21.095314967536481,-12.7399893,0.0045455,49.5867767,0.0390567,-0.4017208,4.0000000,-0.0640203,1.0347472,14.8887558,-0.7394212,0.6094086
565,-12,-7.217816971150470,21.095314967536481,-12.7397585,0.0042975,48.7603302,0.0187682,-0.3847290,4.0000000,-0.0351646,1.0347822,14.8962097,-0.7342935,0.5950309
566,-12,-7.210360331150470,21.095314967536481,-12.7395258,0.0040496,47.9338837,-0.0053500,-0.3634863,4.0000000,0.0003070,1.0347812,14.8976183,-0.7272795,0.5781271
567,-12,-7.202903691150470,21.095314967536481,-12.7392931,0.0038843,47.1074371,-0.0308313,-0.3395382,4.0000000,0.0391536,1.0347309,14.8874254,-0.7182301,0.5604063
568,-12,-7.195447051150470,21.095314967536481,-12.7390633,0.0036364,45.4545441,-0.0610313,-0.3118159,4.0000000,0.0849608,1.0346224,14.8650904,-0.7085927,0.5482307
569,-12,-7.187990411150470,21.095314967536481,-12.7388382,0.0033884,43.8016510,-0.0915995,-0.2824554,4.0000000,0.1315256,1.0344437,14.8278446,-0.6964364,0.5402129
570,-12,-7.180533771150470,21.095314967536481,-12.7386208,0.0032231,42.9752083,-0.1249279,-0.2503529,4.0000000,0.1816979,1.0341959,14.7771702,-0.6824038,0.5406170
571,-12,-7.173077131150470,21.095314967536481,-12.7384129,0.0030579,42.1487617,-0.1552061,-0.2196886,4.0000000,0.2267305,1.0338808,14.7098303,-0.6661077,0.5466151
572,-12,-7.165620491150470,21.095314967536481,-12.7382174,0.0028926,41.3223152,-0.1860622,-0.1877783,4.0000000,0.2716559,1.0334959,14.6278458,-0.6472125,0.5607200
573,-12,-7.158163851150470,21.095314967536481,-12.7380371,0.0027273,40.4958687,-0.2153420,-0.1547744,4.0000000,0.3144800,1.0330414,14.5300484,-0.6240288,0.5792645
574,-12,-7.150707211150470,21.095314967536481,-12.7378740,0.0025620,39.6694221,-0.2435088,-0.1225594,4.0000000,0.3551079,1.0325195,14.4177256,-0.6002267,0.6058974
575,-12,-7.143250571150471,21.095314967536481,-12.7377310,0.0023967,38.8429756,-0.2669559,-0.0914954,4.0000000,0.3902250,1.0319462,14.2931099,-0.5732157,0.6319413
576,-12,-7.627932171150470,21.087858327536480,-12.7359772,0.0008264,28.0991745,-0.0615475,-0.2736813,4.0000000,0.0503838,1.0300039,13.8630028,-0.5977463,0.4528452
577,-12,-7.620475531150470,21.087858327536480,-12.7365255,0.0014050,31.4049587,-0.0388027,-0.3002003,4.0000000,0.0042974,1.0305188,13.9791813,-0.6046981,0.4700035
578,-12,-7.613018891150470,21.087858327536480,-12.7370653,0.0018182,33.8842964,-0.0169094,-0.3236734,4.0000000,-0.0382159,1.0310136,14.0892515,-0.6091310,0.4869885
579,-12,-7.605562251150470,21.087858327536480,-12.7375937,0.0023967,37.1900826,0.0038115,-0.3434181,4.0000000,-0.0766607,1.0314848,14.1934891,-0.6101754,0.5004835
580,-12,-7.598105611150470,21.087858327536480,-12.7381077,0.0029752,40.4958687,0.0215454,-0.3583540,4.0000000,-0.1082536,1.0319374,14.2913656,-0.6084543,0.5089133
581,-12,-7.590648971150470,21.087858327536480,-12.7386074,0.0034711,42.9752083,0.0363641,-0.3680353,4.0000000,-0.1324403,1.0323709,14.3869505,-0.6036303,0.5085898
582,-12,-7.583192331150470,21.087858327536480,-12.7390900,0.0039669,45.4545441,0.0513727,-0.3762768,4.0000000,-0.1565948,1.0327828,14.4763203,-0.5959588,0.5040609
583,-12,-7.575735691150470,21.087858327536480,-12.7395563,0.0043802,47.1074371,0.0630468,-0.3799738,4.0000000,-0.1744241,1.0331752,14.5600824,-0.5855234,0.4920401
584,-12,-7.568279051150470,21.087858327536480,-12.7400045,-0.0051240,3.3057852,0.0726565,-0.3807097,4.0000000,-0.1885950,1.0335419,14.6381855,-0.5728245,0.4746020
585,-12,-7.560822411150470,21.087858327536480,-12.7404346,-0.0047107,4.1322312,0.0799309,-0.3780539,4.0000000,-0.1980268,1.0338833,14.7116871,-0.5580810,0.4507155
586,-12,-7.553365771150471,21.087858327536480,-12.7408476,-0.0042149,5.7851238,0.0875326,-0.3756092,4.0000000,-0.2086043,1.0341954,14.7778330,-0.5426142,0.4268755
587,-12,-7.545909131150470,21.087858327536480,-12.7412434,-0.0038017,7.4380164,0.0934619,-0.3713440,4.0000000,-0.2175257,1.0344723,14.8359585,-0.5251623,0.4007223
588,-12,-7.538452491150471,21.087858327536480,-12.7416220,-0.0033884,9.0909090,0.0998070,-0.3687127,4.0000000,-0.2275944,1.0347151,14.8868923,-0.5098310,0.3790759
589,-12,-7.530995851150471,21.087858327536480,-12.7419825,-0.0029752,10.7438021,0.1052237,-0.3663315,4.0000000,-0.2378286,1.0349225,14.9296904,-0.4948344,0.3603672
590,-12,-7.523539211150471,21.087858327536480,-12.7423267,-0.0027273,12.3966942,0.1101236,-0.3644223,4.0000000,-0.2485890,1.0350899,14.9652958,-0.4802556,0.3444035
591,-12,-7.516082571150471,21.087858327536480,-12.7426519,-0.0024793,14.0495872,0.1140646,-0.3625245,4.0000000,-0.2595643,1.0352247,14.9934206,-0.4654848,0.3306813
592,-12,-7.508625931150471,21.087858327536480,-12.7429600,-0.0021488,15.7024794,0.1187010,-0.3626939,4.0000000,-0.2727896,1.0353333,15.0147629,-0.4525982,0.3221875
593,-12,-7.501169291150471,21.087858327536480,-12.7432499,-0.0018182,17.3553715,0.1216547,-0.3617488,4.0000000,-0.2846545,1.0354035,15.0289345,-0.4388431,0.3138140
594,-12,-7.493712651150471,21.087858327536480,-12.7435207,-0.0014876,19.0082645,0.1229859,-0.3602187,4.0000000,-0.2934134,1.0354426,15.0386496,-0.4270239,0.3069332
595,-12,-7.486256011150471,21.087858327536480,-12.7437735,-0.0012397,20.6611576,0.1245393,-0.3598422,4.0000000,-0.3032980,1.0354743,15.0446930,-0.4163864,0.3033293
596,-12,-7.478799371150471,21.087858327536480,-12.7440062,-0.0009917,22.3140488,0.1262341,-0.3603752,4.0000000,-0.3143868,1.0355014,15.0485725,-0.4063637,0.3024255
597,-12,-7.471342731150471,21.087858327536480,-12.7442188,-0.0008264,23.1404953,0.1278596,-0.3614169,4.0000000,-0.3245618,1.0355172,15.0516119,-0.3982721,0.3032068
598,-12,-7.463886091150471,21.087858327536480,-12.7444115,-0.0006612,23.9669418,0.1271946,-0.3597936,4.0000000,-0.3299970,1.0355269,15.0536861,-0.3895902,0.3001888
599,-12,-7.456429451150471,21.087858327536480,-12.7445831,-0.0004959,24.7933884,0.1264485,-0.3584318,4.0000000,-0.3346378,1.0355389,15.0568571,-0.3822258,0.2981204
600,-12,-7.448972811150471,21.087858327536480,-12.7447329,-0.0003306,25.6198349,0.1257191,-0.3573044,4.0000000,-0.3391649,1.0355623,15.0618267,-0.3754439,0.2967662
601,-12,-7.441516171150471,21.087858327536480,-12.7448626,-0.0001653,26.4462814,0.1245617,-0.3557415,4.0000000,-0.3423952,1.0356015,15.0694351,-0.3690879,0.2948946
602,-12,-7.434059531150471,21.087858327536480,-12.7449703,0.0000000,27.2727280,0.1220002,-0.3521934,4.0000000,-0.3413399,1.0356566,15.0803013,-0.3630470,0.2895737
603,-12,-7.426602891150471,21.087858327536480,-12.7450562,0.0000000,27.2727280,0.1203153,-0.3498035,4.0000000,-0.3408155,1.0357203,15.0928726,-0.3587915,0.2860074
604,-12,-7.419146251150471,21.087858327536480,-12.7451220,0.0000000,27.2727280,0.1175691,-0.3454308,4.0000000,-0.3360988,1.0357838,15.1074505,-0.3547628,0.2783684
605,-12,-7.411689611150471,21.087858327536480,-12.7451658,0.0000000,27.2727280,0.1146959,-0.3406729,4.0000000,-0.3290836,1.0358468,15.1211948,-0.3522623,0.2697697
606,-12,-7.404232971150471,21.087858327536480,-12.7451906,0.0000000,27.2727280,0.1121214,-0.3362809,4.0000000,-0.3188105,1.0359052,15.1323032,-0.3537514,0.2614171
607,-12,-7.396776331150471,21.087858327536480,-12.7451944,0.0000000,27.2727280,0.1095602,-0.3321674,5.0000000,-0.3077291,1.0359453,15.1400614,-0.3566057,0.2539416
608,-12,-7.389319691150471,21.087858327536480,-12.7451801,0.0000000,27.2727280,0.1057198,-0.3270629,4.0000000,-0.2917362,1.0359582,15.1443949,-0.3623896,0.2461687
609,-12,-7.381863051150471,21.087858327536480,-12.7451477,0.0000000,27.2727280,0.1020819,-0.3236431,4.0000000,-0.2755938,1.0359430,15.1411104,-0.3716924,0.2429735
610,-12,-7.374406411150471,21.087858327536480,-12.7450981,0.0000000,27.2727280,0.0969539,-0.3198884,4.0000000,-0.2562451,1.0358944,15.1302834,-0.3835317,0.2420421
611,-12,-7.366949771150471,21.087858327536480,-12.7450333,0.0000000,27.2727280,0.0904035,-0.3164582,4.0000000,-0.2349309,1.0358077,15.1125669,-0.3979854,0.2452413
612,-12,-7.359493131150471,21.087858327536480,-12.7449532,0.0000000,27.2727280,0.0827722,-0.3138337,4.0000000,-0.2115437,1.0356776,15.0850801,-0.4161236,0.2530647
613,-12,-7.352036491150471,21.087858327536480,-12.7448597,-0.0000826,26.4462814,0.0753815,-0.3139793,4.0000000,-0.1904368,1.0355028,15.0491219,-0.4375219,0.2682331
614,-12,-7.344579851150471,21.087858327536480,-12.7447548,-0.0001653,25.6198349,0.0684463,-0.3157285,4.0000000,-0.1711398,1.0352926,15.0047092,-0.4603171,0.2869214
615,-12,-7.337123211150471,21.087858327536480,-12.7446384,-0.0003306,24.7933884,0.0627129,-0.3200006,4.0000000,-0.1542336,1.0350549,14.9546757,-0.4857675,0.3100820
616,-12,-7.329666571150470,21.087858327536480,-12.7445116,-0.0004959,23.9669418,0.0567121,-0.3243105,4.0000000,-0.1364042,1.0347935,14.8990488,-0.5122167,0.3339522
617,-12,-7.322209931150470,21.087858327536480,-12.7443752,-0.0006612,23.1404953,0.0537305,-0.3312772,4.0000000,-0.1236955,1.0345198,14.8420906,-0.5388588,0.3591209
618,-12,-7.314753291150470,21.087858327536480,-12.7442312,-0.0008264,22.3140488,0.0513398,-0.3384688,4.0000000,-0.1112778,1.0342512,14.7839985,-0.5656597,0.3839684
619,-12,-7.307296651150470,21.087858327536480,-12.7440786,-0.0009917,21.4876041,0.0538712,-0.3489263,4.0000000,-0.1068993,1.0339918,14.7291603,-0.5909534,0.4085881
620,-12,-7.299840011150470,21.087858327536480,-12.7439184,-0.0011570,20.6611576,0.0556749,-0.3577662,4.0000000,-0.1011887,1.0337543,14.6773443,-0.6143437,0.4306261
621,-12,-7.292383371150470,21.087858327536480,-12.7437506,-0.0013223,19.8347111,0.0609400,-0.3692378,4.0000000,-0.1013657,1.0335459,14.6317425,-0.6371098,0.4544062
622,-12,-7.284926731150470,21.087858327536480,-12.7435760,-0.0015702,18.1818180,0.0653744,-0.3792662,4.0000000,-0.1017545,1.0333654,14.5940542,-0.6567779,0.4765252
623,-12,-7.277470091150470,21.087858327536480,-12.7433949,-0.0018182,16.5289249,0.0700819,-0.3884832,4.0000000,-0.1045247,1.0332278,14.5664406,-0.6724417,0.4964695
624,-12,-7.270013451150470,21.087858327536480,-12.7432060,-0.0019835,15.7024794,0.0724691,-0.3955997,4.0000000,-0.1058797,1.0331430,14.5459166,-0.6853196,0.5151246
625,-12,-7.262556811150470,21.087858327536480,-12.7430105,-0.0022314,14.8760328,0.0749635,-0.4026218,4.0000000,-0.1093183,1.0331028,14.5363178,-0.6959254,0.5339381
626,-12,-7.255100171150470,21.087858327536480,-12.7428074,-0.0023967,14.0495872,0.0747712,-0.4063711,4.0000000,-0.1106542,1.0330943,14.5366564,-0.7020880,0.5476009
627,-12,-7.247643531150470,21.087858327536480,-12.7425985,-0.0025620,13.2231407,0.0693001,-0.4060595,4.0000000,-0.1053282,1.0331213,14.5435324,-0.7067909,0.5583844
628,-12,-7.240186891150470,21.087858327536480,-12.7423830,-0.0027273,12.3966942,0.0628634,-0.4038947,4.0000000,-0.0984519,1.0331748,14.5540686,-0.7093375,0.5647506
629,-12,-7.232730251150470,21.087858327536480,-12.7421627,-0.0028926,11.5702477,0.0535728,-0.3985524,4.0000000,-0.0871855,1.0332350,14.5674582,-0.7099193,0.5662373
630,-12,-7.225273611150470,21.087858327536480,-12.7419367,-0.0031405,9.9173555,0.0419722,-0.3898055,4.0000000,-0.0714083,1.0332927,14.5819387,-0.7082027,0.5613048
631,-12,-7.217816971150470,21.087858327536480,-12.7417068,-0.0033884,8.2644625,0.0262895,-0.3763327,4.0000000,-0.0484310,1.0333405,14.5932894,-0.7042344,0.5502453
632,-12,-7.210360331150470,21.087858327536480,-12.7414751,-0.0036364,6.6115704,0.0075343,-0.3585633,4.0000000,-0.0197061,1.0333676,14.5991936,-0.6974205,0.5340268
633,-12,-7.202903691150470,21.087858327536480,-12.7412415,-0.0038017,5.7851238,-0.0148823,-0.3360640,4.0000000,0.0158875,1.0333550,14.5957937,-0.6880155,0.5147822
634,-12,-7.195447051150470,21.087858327536480,-12.7410097,-0.0040496,4.9586778,-0.0400199,-0.3101852,4.0000000,0.0564401,1.0332868,14.5823841,-0.6768104,0.4971023
635,-12,-7.187990411150470,21.087858327536480,-12.7407799,-0.0043802,4.1322312,-0.0664601,-0.2817927,4.0000000,0.0997386,1.0331534,14.5550537,-0.6633240,0.4824455
636,-12,-7.180533771150470,21.087858327536480,-12.7405567,-0.0046281,3.3057852,-0.0951991,-0.2508980,4.0000000,0.1466101,1.0329547,14.5133734,-0.6484061,0.4750262
637,-12,-7.173077131150470,21.087858327536480,-12.7403412,-0.0048760,2.4793389,-0.1236875,-0.2185429,4.0000000,0.1932967,1.0326933,14.4561548,-0.6303825,0.4732899
638,-12,-7.165620491150470,21.087858327536480,-12.7401371,-0.0051240,1.6528926,-0.1517088,-0.1856356,4.0000000,0.2390801,1.0323662,14.3850946,-0.6103512,0.4793762
639,-12,-7.158163851150470,21.087858327536480,-12.7399454,0.0046281,49.5867767,-0.1789307,-0.1516866,4.0000000,0.2839776,1.0319730,14.2994928,-0.5873507,0.4923264
640,-12,-7.150707211150470,21.087858327536480,-12.7397690,0.0043802,48.7603302,-0.2050402,-0.1166822,4.0000000,0.3280143,1.0315185,14.2000847,-0.5613787,0.5122613
641,-12,-7.143250571150471,21.087858327536480,-12.7396107,0.0042149,47.9338837,-0.2283614,-0.0819744,4.0000000,0.3693057,1.0310102,14.0865278,-0.5332545,0.5370922
642,-12,-7.635388811150470,21.080401687536479,-12.7371454,0.0020661,33.8842964,-0.0799704,-0.2406528,4.0000000,0.1018388,1.0289171,13.6158409,-0.5831445,0.4184540
643,-12,-7.627932171150470,21.080401687536479,-12.7377195,0.0026446,37.1900826,-0.0551784,-0.2732872,4.0000000,0.0491255,1.0294359,13.7354851,-0.5956999,0.4371388
644,-12,-7.620475531150470,21.080401687536479,-12.7382879,0.0032231,40.4958687,-0.0318778,-0.3021958,4.0000000,0.0017668,1.0299282,13.8468342,-0.6061584,0.4590839
645,-12,-7.613018891150470,21.080401687536479,-12.7388458,0.0037190,42.9752083,-0.0094767,-0.3273403,4.0000000,-0.0420377,1.0303971,13.9525099,-0.6126430,0.4800431
646,-12,-7.605562251150470,21.080401687536479,-12.7393932,0.0042975,46.2809906,0.0114280,-0.3485418,4.0000000,-0.0809973,1.0308391,14.0507765,-0.6160864,0.4980960
647,-12,-7.598105611150470,21.080401687536479,-12.7399254,0.0048760,49.5867767,0.0296022,-0.3648947,4.0000000,-0.1140566,1.0312595,14.1445608,-0.6157327,0.5107536
