OID_,ClipsFinal_DEM_Large_S3_RegJ,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
935,-12,-7.665215371150471,21.758955927536476,-12.6568794,0.0005785,5.7851238,0.4331975,-0.7165144,4.0000000,-0.6629657,1.0047573,5.5684981,-0.7700632,1.2084206
936,-12,-7.657758731150471,21.758955927536476,-12.6570177,0.0007438,7.4380164,0.4032840,-0.7058553,4.0000000,-0.6694274,1.0048592,5.6283870,-0.7422833,1.2085496
937,-12,-7.650302091150471,21.758955927536476,-12.6571121,0.0009091,9.0909090,0.3738002,-0.6946221,4.0000000,-0.6776853,1.0050203,5.7201657,-0.7115589,1.2058158
938,-12,-7.642845451150471,21.758955927536476,-12.6571646,0.0010744,10.7438021,0.3442298,-0.6818492,4.0000000,-0.6848258,1.0052366,5.8445678,-0.6788726,1.1960244
939,-12,-7.635388811150471,21.758955927536476,-12.6571770,0.0011570,11.5702477,0.3159519,-0.6680394,5.0000000,-0.6917548,1.0055046,5.9925361,-0.6443239,1.1795222
940,-12,-7.627932171150471,21.758955927536476,-12.6571512,0.0012397,12.3966942,0.2882518,-0.6522460,4.0000000,-0.6943667,1.0058184,6.1614985,-0.6101253,1.1529372
941,-12,-7.620475531150471,21.758955927536476,-12.6570873,0.0013223,13.2231407,0.2680802,-0.6390913,4.0000000,-0.6973729,1.0061694,6.3434234,-0.5808097,1.1268258
942,-12,-7.613018891150471,21.758955927536476,-12.6569891,0.0013223,13.2231407,0.2474980,-0.6237519,4.0000000,-0.6939732,1.0065484,6.5360684,-0.5535305,1.0917294
943,-12,-7.605562251150471,21.758955927536476,-12.6568565,0.0013223,13.2231407,0.2305728,-0.6086605,4.0000000,-0.6880597,1.0069481,6.7329969,-0.5292612,1.0522006
944,-12,-7.598105611150471,21.758955927536476,-12.6566925,0.0012397,12.3966942,0.2167621,-0.5943152,4.0000000,-0.6790808,1.0073661,6.9325299,-0.5095496,1.0116140
945,-12,-7.590648971150471,21.758955927536476,-12.6564980,0.0009917,10.7438021,0.2055041,-0.5804692,4.0000000,-0.6690293,1.0077978,7.1316347,-0.4919091,0.9697092
946,-12,-7.583192331150471,21.758955927536476,-12.6562738,0.0007438,9.0909090,0.1947297,-0.5652243,4.0000000,-0.6531351,1.0082351,7.3285708,-0.4773135,0.9215491
947,-12,-7.575735691150471,21.758955927536476,-12.6560230,0.0004959,7.4380164,0.1867571,-0.5509737,4.0000000,-0.6375561,1.0086746,7.5208402,-0.4643912,0.8738478
948,-12,-7.568279051150471,21.758955927536476,-12.6557465,0.0001653,5.7851238,0.1788122,-0.5365260,4.0000000,-0.6201154,1.0091132,7.7072239,-0.4529365,0.8266372
949,-12,-7.560822411150471,21.758955927536476,-12.6554441,-0.0001653,4.1322312,0.1728506,-0.5225897,4.0000000,-0.6035877,1.0095441,7.8865438,-0.4415917,0.7790775
950,-12,-7.553365771150471,21.758955927536476,-12.6551189,-0.0004959,3.3057852,0.1680268,-0.5093998,4.0000000,-0.5879741,1.0099711,8.0611753,-0.4308256,0.7337583
951,-12,-7.545909131150471,21.758955927536476,-12.6547709,-0.0008264,2.4793389,0.1604147,-0.4943271,4.0000000,-0.5704266,1.0103920,8.2274990,-0.4182276,0.6877069
952,-12,-7.538452491150471,21.758955927536476,-12.6544008,-0.0011570,1.6528926,0.1525064,-0.4788206,4.0000000,-0.5518457,1.0108018,8.3857813,-0.4057954,0.6422064
953,-12,-7.530995851150471,21.758955927536476,-12.6540098,-0.0015702,0.8264463,0.1459232,-0.4642817,4.0000000,-0.5362925,1.0112034,8.5391684,-0.3922710,0.5996249
954,-12,-7.523539211150471,21.758955927536476,-12.6535988,-0.0019835,0.0000000,0.1376485,-0.4483392,4.0000000,-0.5191343,1.0115926,8.6872225,-0.3775440,0.5568941
955,-12,-7.516082571150471,21.758955927536476,-12.6531687,-0.0023967,0.0000000,0.1303630,-0.4326771,4.0000000,-0.5020880,1.0119740,8.8274298,-0.3632662,0.5150571
956,-12,-7.508625931150471,21.758955927536476,-12.6527195,-0.0027273,0.0000000,0.1209129,-0.4151338,4.0000000,-0.4832377,1.0123526,8.9622936,-0.3470299,0.4730878
957,-12,-7.501169291150471,21.758955927536476,-12.6522522,-0.0031405,0.0000000,0.1084246,-0.3945297,4.0000000,-0.4605117,1.0127141,9.0919180,-0.3285477,0.4296921
958,-12,-7.493712651150471,21.758955927536476,-12.6517687,-0.0035537,0.0000000,0.0974434,-0.3739846,4.0000000,-0.4368695,1.0130557,9.2130775,-0.3110997,0.3866816
959,-12,-7.486256011150471,21.758955927536476,-12.6512699,-0.0039669,0.0000000,0.0882789,-0.3551509,4.0000000,-0.4146344,1.0133899,9.3293610,-0.2956674,0.3483836
960,-12,-7.478799371150471,21.758955927536476,-12.6507549,-0.0043802,0.0000000,0.0766010,-0.3325727,4.0000000,-0.3864894,1.0137057,9.4378557,-0.2786560,0.3075741
961,-12,-7.471342731150471,21.758955927536476,-12.6502275,-0.0047934,0.0000000,0.0663340,-0.3100832,4.0000000,-0.3555358,1.0140002,9.5367212,-0.2646307,0.2681005
962,-12,-7.463886091150471,21.758955927536476,-12.6496878,0.0047934,47.9338837,0.0560325,-0.2871554,4.0000000,-0.3244478,1.0142738,9.6283655,-0.2498631,0.2318411
963,-12,-7.456429451150471,21.758955927536476,-12.6491365,0.0042975,42.9752083,0.0461847,-0.2638619,4.0000000,-0.2883769,1.0145149,9.7106047,-0.2393469,0.1980365
964,-12,-7.448972811150471,21.758955927536476,-12.6485767,0.0038017,38.8429756,0.0369759,-0.2403991,4.0000000,-0.2507860,1.0147252,9.7790003,-0.2300122,0.1670568
965,-12,-7.441516171150471,21.758955927536476,-12.6480093,0.0032231,33.8842964,0.0298842,-0.2203152,4.0000000,-0.2157879,1.0149057,9.8376608,-0.2248426,0.1425100
966,-12,-7.434059531150471,21.758955927536476,-12.6474352,0.0026446,29.7520657,0.0233316,-0.2012735,4.0000000,-0.1779981,1.0150483,9.8839693,-0.2245490,0.1219371
967,-12,-7.426602891150471,21.758955927536476,-12.6468563,0.0019835,24.7933884,0.0172622,-0.1851180,4.0000000,-0.1428083,1.0151498,9.9170980,-0.2274277,0.1079482
968,-12,-7.404232971150471,21.758955927536476,-12.6451063,0.0000000,13.2231407,0.0002837,-0.1498845,4.0000000,-0.0465336,1.0152410,9.9453735,-0.2532354,0.0929077
969,-12,-7.396776331150471,21.758955927536476,-12.6445208,-0.0006612,9.9173555,-0.0044077,-0.1449610,4.0000000,-0.0218476,1.0152028,9.9325123,-0.2680744,0.0963974
970,-12,-7.389319691150471,21.758955927536476,-12.6439371,-0.0013223,7.4380164,-0.0083483,-0.1430971,4.0000000,-0.0023569,1.0151364,9.9112606,-0.2838372,0.1021818
971,-12,-7.381863051150471,21.758955927536476,-12.6433544,-0.0019835,4.9586778,-0.0116659,-0.1450252,4.0000000,0.0125255,1.0150529,9.8829212,-0.3025760,0.1112253
972,-12,-7.374406411150471,21.758955927536476,-12.6427727,-0.0026446,3.3057852,-0.0169571,-0.1462582,4.0000000,0.0293106,1.0149417,9.8468103,-0.3218271,0.1236008
973,-12,-7.366949771150471,21.758955927536476,-12.6421928,-0.0032231,1.6528926,-0.0188143,-0.1538422,4.0000000,0.0349342,1.0148076,9.8035364,-0.3426187,0.1367456
974,-12,-7.359493131150471,21.758955927536476,-12.6416159,-0.0038017,0.8264463,-0.0199517,-0.1630704,4.0000000,0.0373276,1.0146719,9.7570829,-0.3634684,0.1510712
975,-12,-7.352036491150471,21.758955927536476,-12.6410389,-0.0042975,0.0000000,-0.0213746,-0.1725289,4.0000000,0.0388148,1.0145272,9.7099276,-0.3838725,0.1670342
976,-12,-7.344579851150471,21.758955927536476,-12.6404638,-0.0047934,0.0000000,-0.0231388,-0.1817475,4.0000000,0.0400931,1.0143678,9.6566572,-0.4035880,0.1840832
977,-12,-7.337123211150471,21.758955927536476,-12.6398897,0.0047934,47.9338837,-0.0215552,-0.1942398,4.0000000,0.0336105,1.0142093,9.6031466,-0.4220901,0.2000825
978,-12,-7.329666571150470,21.758955927536476,-12.6393156,0.0042975,42.9752083,-0.0204710,-0.2060206,4.0000000,0.0276579,1.0140519,9.5496378,-0.4396991,0.2172126
979,-12,-7.322209931150470,21.758955927536476,-12.6387424,0.0038017,38.0165291,-0.0203851,-0.2156491,4.0000000,0.0229398,1.0138921,9.4962845,-0.4542380,0.2337382
980,-12,-7.314753291150470,21.758955927536476,-12.6381702,0.0032231,33.0578499,-0.0220679,-0.2231399,4.0000000,0.0206245,1.0137358,9.4427090,-0.4669043,0.2507630
981,-12,-7.307296651150470,21.758955927536476,-12.6375971,0.0026446,28.0991745,-0.0226874,-0.2315608,4.0000000,0.0153560,1.0135792,9.3882322,-0.4784777,0.2678350
982,-12,-7.299840011150470,21.758955927536476,-12.6370258,0.0019835,23.1404953,-0.0251476,-0.2375862,4.0000000,0.0115850,1.0134269,9.3368874,-0.4867575,0.2846383
983,-12,-7.292383371150470,21.758955927536476,-12.6364546,0.0014050,19.0082645,-0.0306724,-0.2398029,4.0000000,0.0121219,1.0132821,9.2855082,-0.4917278,0.3005197
984,-12,-7.284926731150470,21.758955927536476,-12.6358852,0.0007438,14.8760328,-0.0410908,-0.2372605,4.0000000,0.0185131,1.0131319,9.2337713,-0.4930341,0.3172276
985,-12,-7.277470091150471,21.758955927536476,-12.6353197,0.0001653,11.5702477,-0.0492043,-0.2375583,4.0000000,0.0203120,1.0129796,9.1811123,-0.4954286,0.3347329
986,-12,-7.270013451150470,21.758955927536476,-12.6347580,-0.0004959,8.2644625,-0.0613104,-0.2337979,4.0000000,0.0263456,1.0128322,9.1277695,-0.4939414,0.3526717
987,-12,-7.262556811150471,21.758955927536476,-12.6342010,-0.0010744,5.7851238,-0.0765951,-0.2276521,4.0000000,0.0353166,1.0126815,9.0744295,-0.4906209,0.3728551
988,-12,-7.255100171150470,21.758955927536476,-12.6336517,-0.0016529,3.3057852,-0.0949339,-0.2198495,4.0000000,0.0475375,1.0125257,9.0190325,-0.4872365,0.3966830
989,-12,-7.247643531150471,21.758955927536476,-12.6331110,-0.0022314,1.6528926,-0.1121539,-0.2129751,4.0000000,0.0571161,1.0123720,8.9650993,-0.4830663,0.4203221
990,-12,-7.240186891150470,21.758955927536476,-12.6325808,-0.0027273,0.8264463,-0.1333896,-0.2032616,4.0000000,0.0724496,1.0122256,8.9108725,-0.4789727,0.4479003
991,-12,-7.232730251150471,21.758955927536476,-12.6320620,-0.0032231,0.0000000,-0.1530811,-0.1954480,4.0000000,0.0853797,1.0120797,8.8567247,-0.4762756,0.4760643
992,-12,-7.859088011150472,21.751499287536475,-12.6396589,0.0047934,47.9338837,-0.1662707,-0.1610366,4.0000000,-0.4271862,1.0146521,9.7546949,0.1051129,0.4678227
993,-12,-7.851631371150471,21.751499287536475,-12.6406288,-0.0042975,0.0000000,-0.1263226,-0.2107432,4.0000000,-0.4968017,1.0146213,9.7439985,0.0753152,0.4635899
994,-12,-7.844174731150471,21.751499287536475,-12.6416044,-0.0034711,0.0000000,-0.0856262,-0.2591967,4.0000000,-0.5590568,1.0144937,9.7016315,0.0406634,0.4757071
995,-12,-7.836718091150471,21.751499287536475,-12.6425829,-0.0026446,0.8264463,-0.0432624,-0.3071173,4.0000000,-0.6160346,1.0142779,9.6283283,0.0018001,0.5024492
996,-12,-7.829261451150471,21.751499287536475,-12.6435585,-0.0017355,3.3057852,-0.0008987,-0.3523782,4.0000000,-0.6663705,1.0139623,9.5221376,-0.0383860,0.5400891
997,-12,-7.821804811150471,21.751499287536475,-12.6445265,-0.0008264,6.6115704,0.0431084,-0.3964152,4.0000000,-0.7107971,1.0135673,9.3890619,-0.0820332,0.5868172
998,-12,-7.814348171150471,21.751499287536475,-12.6454821,0.0000826,10.7438021,0.0859830,-0.4368395,4.0000000,-0.7481470,1.0131032,9.2269440,-0.1255319,0.6381047
999,-12,-7.806891531150471,21.751499287536475,-12.6464214,0.0010744,16.5289249,0.1302589,-0.4748398,4.0000000,-0.7780204,1.0125802,9.0422688,-0.1716592,0.6896229
1000,-12,-7.799434891150471,21.751499287536475,-12.6473408,0.0020661,23.1404953,0.1763089,-0.5118187,4.0000000,-0.8029944,1.0120126,8.8375158,-0.2206430,0.7443784
1001,-12,-7.791978251150471,21.751499287536475,-12.6482363,0.0029752,30.5785122,0.2227325,-0.5465775,4.0000000,-0.8222244,1.0114008,8.6097345,-0.2709307,0.7987781
1002,-12,-7.784521611150471,21.751499287536475,-12.6491041,0.0038843,38.8429756,0.2654766,-0.5766516,4.0000000,-0.8352373,1.0107635,8.3672829,-0.3180660,0.8476227
1003,-12,-7.777064971150471,21.751499287536475,-12.6499414,0.0047107,47.1074371,0.3076158,-0.6044308,4.0000000,-0.8428843,1.0101080,8.1112804,-0.3659773,0.8930847
1004,-12,-7.769608331150471,21.751499287536475,-12.6507444,-0.0043802,0.0000000,0.3492295,-0.6299044,4.0000000,-0.8441476,1.0094481,7.8421807,-0.4156612,0.9333913
1005,-12,-7.762151691150471,21.751499287536475,-12.6515121,-0.0034711,0.0000000,0.3876849,-0.6522717,4.0000000,-0.8401895,1.0088038,7.5714021,-0.4643539,0.9685296
1006,-12,-7.754695051150471,21.751499287536475,-12.6522417,-0.0026446,0.0000000,0.4220507,-0.6712872,4.0000000,-0.8305922,1.0081720,7.2954412,-0.5119824,0.9973922
1007,-12,-7.747238411150471,21.751499287536475,-12.6529303,-0.0019835,0.0000000,0.4532976,-0.6885855,4.0000000,-0.8190644,1.0075651,7.0205574,-0.5581065,1.0259498
1008,-12,-7.739781771150471,21.751499287536475,-12.6535769,-0.0014050,0.0000000,0.4784976,-0.7022199,5.0000000,-0.8026333,1.0069953,6.7512546,-0.6018064,1.0482525
1009,-12,-7.732325131150471,21.751499287536475,-12.6541805,-0.0009091,0.0000000,0.4959442,-0.7112103,4.0000000,-0.7796559,1.0064622,6.4891953,-0.6427647,1.0609076
1010,-12,-7.724868491150471,21.751499287536475,-12.6547384,-0.0005785,0.0000000,0.5073726,-0.7176780,4.0000000,-0.7543193,1.0059854,6.2458506,-0.6810366,1.0720552
1011,-12,-7.717411851150471,21.751499287536475,-12.6552525,-0.0003306,0.0000000,0.5128241,-0.7216248,4.0000000,-0.7270085,1.0055624,6.0207152,-0.7162411,1.0812160
1012,-12,-7.709955211150471,21.751499287536475,-12.6557198,-0.0000826,0.8264463,0.5145014,-0.7252057,4.0000000,-0.7024537,1.0051974,5.8209620,-0.7479576,1.0965058
1013,-12,-7.702498571150471,21.751499287536475,-12.6561422,0.0000826,1.6528926,0.5062113,-0.7233381,4.0000000,-0.6744943,1.0048972,5.6488080,-0.7721820,1.1003419
1014,-12,-7.695041931150471,21.751499287536475,-12.6565180,0.0003306,3.3057852,0.4960396,-0.7223051,4.0000000,-0.6533974,1.0046587,5.5104284,-0.7912128,1.1134603
1015,-12,-7.687585291150471,21.751499287536475,-12.6568489,0.0004959,4.9586778,0.4812477,-0.7199326,4.0000000,-0.6366600,1.0044874,5.4083228,-0.8032053,1.1285813
1016,-12,-7.680128651150471,21.751499287536475,-12.6571341,0.0006612,6.6115704,0.4623617,-0.7159705,4.0000000,-0.6275594,1.0043795,5.3434391,-0.8043817,1.1433104
1017,-12,-7.672672011150471,21.751499287536475,-12.6573744,0.0009091,9.0909090,0.4369521,-0.7077684,4.0000000,-0.6191942,1.0043391,5.3176661,-0.7963426,1.1473397
1018,-12,-7.665215371150471,21.751499287536475,-12.6575708,0.0011570,11.5702477,0.4109173,-0.6992034,4.0000000,-0.6179460,1.0043616,5.3322253,-0.7804608,1.1515774
1019,-12,-7.657758731150471,21.751499287536475,-12.6577253,0.0014050,14.0495872,0.3874492,-0.6924700,4.0000000,-0.6271166,1.0044404,5.3811679,-0.7578233,1.1619471
1020,-12,-7.650302091150471,21.751499287536475,-12.6578379,0.0016529,16.5289249,0.3619616,-0.6839487,4.0000000,-0.6370527,1.0045767,5.4641948,-0.7308447,1.1671611
1021,-12,-7.642845451150471,21.751499287536475,-12.6579094,0.0019008,19.0082645,0.3387375,-0.6755909,4.0000000,-0.6494969,1.0047686,5.5760484,-0.7016848,1.1695696
1022,-12,-7.635388811150471,21.751499287536475,-12.6579418,0.0020661,20.6611576,0.3156846,-0.6659496,5.0000000,-0.6608797,1.0050069,5.7147865,-0.6710196,1.1654943
1023,-12,-7.627932171150471,21.751499287536475,-12.6579361,0.0021488,21.4876041,0.2947860,-0.6555333,4.0000000,-0.6699433,1.0052863,5.8731775,-0.6411233,1.1538049
1024,-12,-7.620475531150471,21.751499287536475,-12.6578941,0.0022314,22.3140488,0.2770813,-0.6450775,4.0000000,-0.6774365,1.0056047,6.0471182,-0.6127185,1.1364044
1025,-12,-7.613018891150471,21.751499287536475,-12.6578169,0.0022314,22.3140488,0.2615957,-0.6341168,4.0000000,-0.6811880,1.0059536,6.2325273,-0.5870456,1.1127734
1026,-12,-7.605562251150471,21.751499287536475,-12.6577053,0.0022314,22.3140488,0.2482467,-0.6226647,4.0000000,-0.6812794,1.0063256,6.4249415,-0.5640501,1.0832118
1027,-12,-7.598105611150471,21.751499287536475,-12.6575623,0.0021488,21.4876041,0.2360215,-0.6104934,4.0000000,-0.6773554,1.0067188,6.6208291,-0.5436314,1.0487157
1028,-12,-7.590648971150471,21.751499287536475,-12.6573877,0.0019835,19.8347111,0.2248639,-0.5980850,4.0000000,-0.6711172,1.0071275,6.8193932,-0.5250529,1.0119843
1029,-12,-7.583192331150471,21.751499287536475,-12.6571846,0.0018182,18.1818180,0.2154592,-0.5857142,4.0000000,-0.6607530,1.0075461,7.0154085,-0.5106754,0.9728554
1030,-12,-7.575735691150471,21.751499287536475,-12.6569529,0.0015702,15.7024794,0.2077735,-0.5733579,4.0000000,-0.6498033,1.0079693,7.2091823,-0.4969126,0.9313821
1031,-12,-7.568279051150471,21.751499287536475,-12.6566944,0.0012397,13.2231407,0.1991420,-0.5598319,4.0000000,-0.6353171,1.0083933,7.3992968,-0.4843466,0.8874728
1032,-12,-7.560822411150471,21.751499287536475,-12.6564102,0.0009091,10.7438021,0.1921999,-0.5472993,4.0000000,-0.6219038,1.0088174,7.5817051,-0.4726947,0.8459035
1033,-12,-7.553365771150471,21.751499287536475,-12.6561022,0.0005785,9.0909090,0.1863522,-0.5352595,4.0000000,-0.6100062,1.0092417,7.7598534,-0.4605128,0.8054502
1034,-12,-7.545909131150471,21.751499287536475,-12.6557693,0.0002479,7.4380164,0.1772834,-0.5206131,4.0000000,-0.5936329,1.0096600,7.9340911,-0.4475932,0.7613489
1035,-12,-7.538452491150471,21.751499287536475,-12.6554146,-0.0000826,5.7851238,0.1678634,-0.5052889,4.0000000,-0.5759276,1.0100693,8.1006536,-0.4346502,0.7166879
1036,-12,-7.530995851150471,21.751499287536475,-12.6550388,-0.0004959,4.1322312,0.1612289,-0.4916508,4.0000000,-0.5625815,1.0104793,8.2609549,-0.4207202,0.6750253
1037,-12,-7.523539211150471,21.751499287536475,-12.6546412,-0.0009091,2.4793389,0.1509317,-0.4756339,4.0000000,-0.5473963,1.0108843,8.4169655,-0.4038715,0.6329451
1038,-12,-7.516082571150471,21.751499287536475,-12.6542234,-0.0013223,1.6528926,0.1419227,-0.4601321,4.0000000,-0.5323401,1.0112765,8.5674067,-0.3879241,0.5921232
1039,-12,-7.508625931150471,21.751499287536475,-12.6537876,-0.0017355,0.8264463,0.1302924,-0.4413025,4.0000000,-0.5142807,1.0116659,8.7137737,-0.3683242,0.5462950
1040,-12,-7.501169291150471,21.751499287536475,-12.6533327,-0.0022314,0.0000000,0.1179845,-0.4215829,4.0000000,-0.4930371,1.0120482,8.8533058,-0.3501288,0.5014266
1041,-12,-7.493712651150471,21.751499287536475,-12.6528597,-0.0026446,0.0000000,0.1061811,-0.4009585,4.0000000,-0.4703165,1.0124124,8.9850788,-0.3316005,0.4555068
1042,-12,-7.486256011150471,21.751499287536475,-12.6523714,-0.0030579,0.0000000,0.0966511,-0.3820352,4.0000000,-0.4499202,1.0127705,9.1124487,-0.3141501,0.4137278
1043,-12,-7.478799371150471,21.751499287536475,-12.6518669,-0.0034711,0.0000000,0.0854997,-0.3605821,4.0000000,-0.4227128,1.0131124,9.2325621,-0.2984514,0.3703269
1044,-12,-7.471342731150471,21.751499287536475,-12.6513491,-0.0038843,0.0000000,0.0748399,-0.3384922,4.0000000,-0.3926964,1.0134276,9.3431969,-0.2842879,0.3277201
1045,-12,-7.463886091150471,21.751499287536475,-12.6508179,-0.0042975,0.0000000,0.0649866,-0.3167084,4.0000000,-0.3615299,1.0137286,9.4450655,-0.2718868,0.2881823
1046,-12,-7.456429451150471,21.751499287536475,-12.6502743,-0.0047934,0.0000000,0.0559942,-0.2955076,4.0000000,-0.3267518,1.0139998,9.5367689,-0.2642634,0.2520549
1047,-12,-7.448972811150471,21.751499287536475,-12.6497211,0.0047934,47.9338837,0.0475205,-0.2746261,4.0000000,-0.2899458,1.0142351,9.6170759,-0.2593063,0.2192412
1048,-12,-7.441516171150471,21.751499287536475,-12.6491594,0.0042975,42.9752083,0.0399655,-0.2542887,4.0000000,-0.2520937,1.0144391,9.6851559,-0.2564836,0.1892712
1049,-12,-7.434059531150471,21.751499287536475,-12.6485901,0.0038017,38.8429756,0.0334133,-0.2366468,4.0000000,-0.2144262,1.0146077,9.7399015,-0.2588673,0.1659819
1050,-12,-7.426602891150471,21.751499287536475,-12.6480150,0.0032231,33.8842964,0.0270763,-0.2202310,4.0000000,-0.1777584,1.0147371,9.7819309,-0.2627036,0.1471751
1051,-12,-7.419146251150471,21.751499287536475,-12.6474352,0.0025620,28.9256191,0.0206366,-0.2052952,4.0000000,-0.1408755,1.0148224,9.8103142,-0.2697149,0.1334274
1052,-12,-7.411689611150471,21.751499287536475,-12.6468515,0.0019008,23.9669418,0.0145739,-0.1932325,4.0000000,-0.1070235,1.0148675,9.8250618,-0.2794416,0.1254783
1053,-12,-7.404232971150471,21.751499287536475,-12.6462660,0.0012397,19.8347111,0.0076085,-0.1828711,4.0000000,-0.0732705,1.0148787,9.8289852,-0.2924716,0.1233003
1054,-12,-7.396776331150471,21.751499287536475,-12.6456795,0.0005785,15.7024794,0.0015483,-0.1767801,4.0000000,-0.0452208,1.0148535,9.8191328,-0.3083394,0.1264528
1055,-12,-7.389319691150471,21.751499287536475,-12.6450930,-0.0000826,12.3966942,-0.0032867,-0.1751900,4.0000000,-0.0232115,1.0147954,9.7995310,-0.3271685,0.1339002
1056,-12,-7.381863051150471,21.751499287536475,-12.6445065,-0.0007438,9.0909090,-0.0077610,-0.1754710,4.0000000,-0.0053197,1.0147133,9.7735586,-0.3456223,0.1433857
1057,-12,-7.374406411150471,21.751499287536475,-12.6439199,-0.0014050,6.6115704,-0.0142680,-0.1755320,4.0000000,0.0138809,1.0146073,9.7371063,-0.3649450,0.1568211
1058,-12,-7.366949771150471,21.751499287536475,-12.6433344,-0.0020661,4.1322312,-0.0176318,-0.1814983,4.0000000,0.0239967,1.0144718,9.6913948,-0.3869933,0.1724377
1059,-12,-7.359493131150471,21.751499287536475,-12.6427507,-0.0027273,2.4793389,-0.0198494,-0.1890891,4.0000000,0.0295386,1.0143228,9.6434326,-0.4077169,0.1885093
1060,-12,-7.352036491150471,21.751499287536475,-12.6421671,-0.0033058,0.8264463,-0.0229060,-0.1959561,4.0000000,0.0349341,1.0141689,9.5899229,-0.4268463,0.2056417
1061,-12,-7.344579851150471,21.751499287536475,-12.6415834,-0.0038843,0.0000000,-0.0258278,-0.2030422,4.0000000,0.0386078,1.0139992,9.5330944,-0.4446923,0.2232577
1062,-12,-7.337123211150471,21.751499287536475,-12.6410017,-0.0042975,0.0000000,-0.0253121,-0.2129278,4.0000000,0.0349338,1.0138276,9.4749317,-0.4607895,0.2390371
1063,-12,-7.329666571150470,21.751499287536475,-12.6404200,-0.0047934,0.0000000,-0.0249709,-0.2220937,4.0000000,0.0312979,1.0136584,9.4159622,-0.4754853,0.2546702
1064,-12,-7.322209931150470,21.751499287536475,-12.6398382,0.0047107,47.1074371,-0.0256956,-0.2295821,4.0000000,0.0284563,1.0134860,9.3570452,-0.4876205,0.2700479
1065,-12,-7.314753291150470,21.751499287536475,-12.6392565,0.0042149,42.1487617,-0.0284909,-0.2337252,4.0000000,0.0283373,1.0133113,9.2978888,-0.4957877,0.2837156
1066,-12,-7.307296651150470,21.751499287536475,-12.6386757,0.0037190,37.1900826,-0.0307578,-0.2380833,4.0000000,0.0259837,1.0131387,9.2361221,-0.5021504,0.2968709
1067,-12,-7.299840011150470,21.751499287536475,-12.6380959,0.0030579,31.4049587,-0.0335727,-0.2405016,4.0000000,0.0232180,1.0129694,9.1768579,-0.5042211,0.3075005
1068,-12,-7.292383371150470,21.751499287536475,-12.6375179,0.0024793,26.4462814,-0.0386877,-0.2412617,4.0000000,0.0231490,1.0128019,9.1189547,-0.5056724,0.3196514
1069,-12,-7.284926731150470,21.751499287536475,-12.6369419,0.0018182,21.4876041,-0.0489258,-0.2365329,4.0000000,0.0289969,1.0126356,9.0590782,-0.5020626,0.3316557
1070,-12,-7.277470091150471,21.751499287536475,-12.6363688,0.0012397,17.3553715,-0.0585255,-0.2325097,4.0000000,0.0334407,1.0124645,8.9972754,-0.4984602,0.3438594
1071,-12,-7.270013451150470,21.751499287536475,-12.6358013,0.0005785,13.2231407,-0.0711435,-0.2258570,4.0000000,0.0408670,1.0122948,8.9368467,-0.4925810,0.3575682
1072,-12,-7.262556811150471,21.751499287536475,-12.6352396,0.0000000,9.9173555,-0.0853499,-0.2187269,4.0000000,0.0492457,1.0121250,8.8760338,-0.4866995,0.3740854
1073,-12,-7.255100171150470,21.751499287536475,-12.6346855,-0.0005785,6.6115704,-0.1034404,-0.2077830,4.0000000,0.0629843,1.0119519,8.8117113,-0.4785503,0.3925022
1074,-12,-7.247643531150471,21.751499287536475,-12.6341410,-0.0011570,4.1322312,-0.1204667,-0.1989661,4.0000000,0.0730620,1.0117806,8.7484951,-0.4709942,0.4131732
1075,-12,-7.240186891150470,21.751499287536475,-12.6336079,-0.0016529,2.4793389,-0.1411951,-0.1877811,4.0000000,0.0883807,1.0116109,8.6865177,-0.4639428,0.4384851
1076,-12,-7.859088011150472,21.744042647536478,-12.6404886,-0.0044628,0.0000000,-0.1582981,-0.1655155,4.0000000,-0.4467629,1.0139775,9.5295973,0.1157319,0.4560953
1077,-12,-7.851631371150471,21.744042647536478,-12.6414442,-0.0035537,0.0000000,-0.1199909,-0.2143905,4.0000000,-0.5135441,1.0139290,9.5128412,0.0847632,0.4555924
1078,-12,-7.844174731150471,21.744042647536478,-12.6424065,-0.0027273,0.8264463,-0.0824244,-0.2598517,4.0000000,-0.5719510,1.0137860,9.4629869,0.0522477,0.4689652
1079,-12,-7.836718091150471,21.744042647536478,-12.6433697,-0.0019008,2.4793389,-0.0421384,-0.3057393,4.0000000,-0.6250093,1.0135522,9.3837729,0.0135307,0.4948046
1080,-12,-7.829261451150471,21.744042647536478,-12.6443291,-0.0009917,5.7851238,-0.0025252,-0.3494127,4.0000000,-0.6729773,1.0132319,9.2740707,-0.0258481,0.5327812
1081,-12,-7.821804811150471,21.744042647536478,-12.6452799,-0.0000826,9.9173555,0.0389983,-0.3916260,4.0000000,-0.7142298,1.0128418,9.1356630,-0.0690221,0.5772980
1082,-12,-7.814348171150471,21.744042647536478,-12.6462193,0.0008264,14.8760328,0.0772810,-0.4280462,4.0000000,-0.7461779,1.0123844,8.9725695,-0.1099147,0.6218008
