OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
287,,-3.496953611150471,18.999999127536480,-12.9756613,0.0003306,24.7933884,-0.7716753,-0.2648622,4.0000000,0.5042232,1.0373747,15.4383507,-1.0339476,2.0474951
288,,-3.489496971150471,18.999999127536480,-12.9773760,0.0019835,32.2314034,-0.6437021,-0.3285146,4.0000000,0.4176229,1.0382309,15.6093254,-1.0746522,1.9165703
289,,-3.482040331150471,18.999999127536480,-12.9790812,0.0037190,40.4958687,-0.5036229,-0.3892037,4.0000000,0.3223864,1.0389355,15.7496147,-1.1007937,1.7855694
290,,-3.474583691150471,18.999999127536480,-12.9807739,-0.0045455,9.9173555,-0.3595470,-0.4445155,4.0000000,0.2215451,1.0395006,15.8597183,-1.1105759,1.6600103
291,,-3.467127051150471,18.999999127536480,-12.9824505,-0.0028926,14.8760328,-0.2107875,-0.4989324,4.0000000,0.1134897,1.0399101,15.9395905,-1.1113545,1.5502224
292,,-3.459670411150471,18.999999127536480,-12.9841080,-0.0012397,20.6611576,-0.0624862,-0.5504751,4.0000000,-0.0001998,1.0401462,15.9870749,-1.1007503,1.4579530
293,,-3.452213771150471,18.999999127536480,-12.9857416,0.0003306,27.2727280,0.0809224,-0.5985892,4.0000000,-0.1183449,1.0401981,15.9969301,-1.0788335,1.3867971
294,,-3.444757131150471,18.999999127536480,-12.9873486,0.0019008,34.7107430,0.2171084,-0.6445247,4.0000000,-0.2410414,1.0400703,15.9748268,-1.0480080,1.3450418
295,,-3.437300491150471,18.999999127536480,-12.9889259,0.0034711,42.9752083,0.3432017,-0.6884643,4.0000000,-0.3667738,1.0397607,15.9147587,-1.0101548,1.3372806
296,,-3.429843851150471,18.999999127536480,-12.9904718,-0.0049587,7.4380164,0.4526389,-0.7280740,4.0000000,-0.4919846,1.0392556,15.8145933,-0.9641633,1.3599752
297,,-3.422387211150471,18.999999127536480,-12.9919815,-0.0033058,11.5702477,0.5423686,-0.7634259,5.0000000,-0.6162047,1.0385555,15.6797304,-0.9106472,1.4150504
298,,-3.414930571150471,18.999999127536480,-12.9934540,-0.0017355,16.5289249,0.6178790,-0.7987499,5.0000000,-0.7425444,1.0376804,15.5060921,-0.8549553,1.5153071
299,,-3.407473931150471,18.999999127536480,-12.9948864,-0.0003306,21.4876041,0.6743019,-0.8317015,4.0000000,-0.8666736,1.0366211,15.2929659,-0.7967293,1.6521833
300,,-3.400017291150471,18.999999127536480,-12.9962759,0.0009091,27.2727280,0.7071574,-0.8602558,4.0000000,-0.9872863,1.0353887,15.0402431,-0.7332254,1.8164138
301,,-3.392560651150471,18.999999127536480,-12.9976215,0.0020661,33.8842964,0.7208703,-0.8869979,4.0000000,-1.1050962,1.0340021,14.7504883,-0.6688997,2.0135756
302,,-3.385104011150471,18.999999127536480,-12.9989185,0.0033058,41.3223152,0.7173617,-0.9120001,4.0000000,-1.2190104,1.0324681,14.4222069,-0.6049896,2.2367215
303,,-3.377647371150471,18.999999127536480,-13.0001678,-0.0054545,1.6528926,0.6959957,-0.9350083,4.0000000,-1.3293810,1.0308026,14.0561266,-0.5406356,2.4827726
304,,-3.370190731150471,18.999999127536480,-13.0013657,-0.0041322,3.3057852,0.6557607,-0.9539669,4.0000000,-1.4321858,1.0290277,13.6539192,-0.4757482,2.7332394
305,,-3.362734091150471,18.999999127536480,-13.0025110,-0.0029752,5.7851238,0.6039297,-0.9718493,4.0000000,-1.5295414,1.0271571,13.2159767,-0.4141573,2.9950767
306,,-3.355277451150471,18.999999127536480,-13.0036011,-0.0019008,9.0909090,0.5427781,-0.9892410,4.0000000,-1.6234511,1.0252222,12.7449083,-0.3550310,3.2678840
307,,-3.347820811150471,18.999999127536480,-13.0046358,-0.0009091,12.3966942,0.4689532,-1.0019598,4.0000000,-1.7062925,1.0232391,12.2409868,-0.2976270,3.5202308
308,,-3.340364171150471,18.999999127536480,-13.0056114,0.0000000,16.5289249,0.3911795,-1.0133470,4.0000000,-1.7824093,1.0212259,11.7072515,-0.2442848,3.7625482
309,,-3.332907531150471,18.999999127536480,-13.0065279,0.0009091,21.4876041,0.3128266,-1.0235382,4.0000000,-1.8506309,1.0192195,11.1471634,-0.1964455,3.9890215
310,,-3.325450891150471,18.999999127536480,-13.0073833,0.0018182,26.4462814,0.2390454,-1.0322145,4.0000000,-1.9095578,1.0172305,10.5607548,-0.1548712,4.1862288
311,,-3.317994251150471,18.999999127536480,-13.0081758,0.0027273,32.2314034,0.1588648,-1.0344622,4.0000000,-1.9540091,1.0152897,9.9534426,-0.1149154,4.3350735
312,,-3.310537611150471,18.999999127536480,-13.0089045,0.0036364,38.8429756,0.0882996,-1.0353413,4.0000000,-1.9876047,1.0134227,9.3301773,-0.0830779,4.4483542
313,,-3.303080971150471,18.999999127536480,-13.0095682,0.0043802,44.6280975,0.0251210,-1.0335101,4.0000000,-2.0096867,1.0116489,8.6951303,-0.0573336,4.5210085
314,,-3.295624331150471,18.999999127536480,-13.0101671,-0.0048760,0.0000000,-0.0349032,-1.0281420,4.0000000,-2.0197370,1.0099803,8.0488377,-0.0365470,4.5565672
315,,-3.288167691150471,18.999999127536480,-13.0106993,-0.0042975,0.0000000,-0.0856880,-1.0188727,4.0000000,-2.0136149,1.0084301,7.3998189,-0.0241305,4.5415807
316,,-3.280711051150471,18.999999127536480,-13.0111647,-0.0037190,0.0000000,-0.1271109,-1.0068012,4.0000000,-1.9929000,1.0070164,6.7511916,-0.0207024,4.4876480
317,,-3.273254411150471,18.999999127536480,-13.0115633,-0.0031405,0.0000000,-0.1583269,-0.9913793,4.0000000,-1.9535646,1.0057492,6.1082811,-0.0291939,4.3905444
318,,-3.265797771150471,18.999999127536480,-13.0118952,-0.0025620,0.0000000,-0.1829912,-0.9703467,4.0000000,-1.8886068,1.0046334,5.4819021,-0.0520867,4.2421770
319,,-3.258341131150471,18.999999127536480,-13.0121622,-0.0020661,0.0000000,-0.2040993,-0.9448841,4.0000000,-1.7964040,1.0036702,4.8754306,-0.0933640,4.0612979
320,,-3.250884491150471,18.999999127536480,-13.0123634,-0.0016529,0.0000000,-0.2152331,-0.9176538,4.0000000,-1.6732236,1.0028594,4.2980318,-0.1620840,3.8576999
321,,-3.243427851150471,18.999999127536480,-13.0125017,-0.0012397,0.0000000,-0.2205952,-0.8872246,4.0000000,-1.5040053,1.0021943,3.7594841,-0.2704439,3.6304619
322,,-3.235971211150471,18.999999127536480,-13.0125771,-0.0009091,0.0000000,-0.2262796,-0.8524009,4.0000000,-1.2736902,1.0016688,3.2744472,-0.4311115,3.3856680
323,,-3.228514571150471,18.999999127536480,-13.0125923,-0.0006612,0.0000000,-0.2269854,-0.8137203,5.0000000,-0.9704806,1.0012759,2.8571143,-0.6569601,3.1192882
324,,-3.221057931150471,18.999999127536480,-13.0125494,-0.0004132,0.0000000,-0.2206261,-0.7761183,4.0000000,-0.6129379,1.0010035,2.5293844,-0.9392987,2.8608382
325,,-3.213601291150471,18.999999127536480,-13.0124512,-0.0002479,0.0000000,-0.2138800,-0.7352646,4.0000000,-0.2445488,1.0008410,2.3134537,-1.2259803,2.5963187
326,,-3.206144651150471,18.999999127536480,-13.0122995,-0.0000826,0.0000000,-0.2044888,-0.6921948,5.0000000,0.0288229,1.0007745,2.2223248,-1.4132125,2.3295109
327,,-3.198688011150471,18.999999127536480,-13.0120964,0.0000000,0.0000000,-0.1975982,-0.6489295,5.0000000,0.1359946,1.0007887,2.2471466,-1.4338536,2.0829017
328,,-3.191231371150471,18.999999127536480,-13.0118456,-0.0004959,0.0000000,-0.1885237,-0.6069894,4.0000000,0.0990974,1.0008715,2.3707967,-1.3130761,1.8541987
329,,-3.183774731150470,18.999999127536480,-13.0115509,-0.0014050,0.0000000,-0.1815340,-0.5627518,4.0000000,-0.0044575,1.0010123,2.5619094,-1.1210462,1.6338378
330,,-3.176318091150470,18.999999127536480,-13.0112133,-0.0023140,0.0000000,-0.1723646,-0.5201713,4.0000000,-0.1186423,1.0011971,2.7897565,-0.9217002,1.4318384
331,,-3.168861451150471,18.999999127536480,-13.0108376,-0.0032231,0.0000000,-0.1635470,-0.4775690,4.0000000,-0.2109536,1.0014150,3.0395820,-0.7441844,1.2449421
332,,-3.161404811150471,18.999999127536480,-13.0104256,-0.0041322,0.0000000,-0.1555437,-0.4354577,5.0000000,-0.2786742,1.0016594,3.2928452,-0.5922413,1.0757680
333,,-3.153948171150471,18.999999127536480,-13.0099802,0.0049587,49.5867767,-0.1487656,-0.3933718,4.0000000,-0.3217906,1.0019138,3.5391693,-0.4649529,0.9230907
334,,-3.146491531150471,18.999999127536480,-13.0095062,0.0040496,40.4958687,-0.1417342,-0.3542533,4.0000000,-0.3467742,1.0021759,3.7756526,-0.3617325,0.7922624
335,,-3.139034891150471,18.999999127536480,-13.0090046,0.0031405,31.4049587,-0.1348229,-0.3159129,4.0000000,-0.3562888,1.0024412,3.9984295,-0.2755370,0.6756552
336,,-3.131578251150471,18.999999127536480,-13.0084791,0.0022314,22.3140488,-0.1274239,-0.2785896,4.0000000,-0.3575574,1.0026996,4.2067652,-0.1996217,0.5719122
337,,-3.124121611150471,18.999999127536480,-13.0079317,0.0013223,13.2231407,-0.1214929,-0.2430324,4.0000000,-0.3490348,1.0029476,4.3947701,-0.1370301,0.4855394
338,,-3.116664971150471,18.999999127536480,-13.0073662,0.0004132,4.1322312,-0.1139964,-0.2099563,4.0000000,-0.3370530,1.0031846,4.5675664,-0.0828595,0.4101869
339,,-3.109208331150471,18.999999127536480,-13.0067835,0.0000000,0.0000000,-0.1057855,-0.1793637,4.0000000,-0.3214191,1.0034053,4.7231631,-0.0373084,0.3456230
340,,-3.511866891150471,18.992542487536479,-12.9732380,-0.0019835,15.7024794,-0.8445973,-0.1893300,4.0000000,0.4935575,1.0366489,15.2910662,-0.8722175,2.0766978
341,,-3.504410251150471,18.992542487536479,-12.9750128,-0.0004132,22.3140488,-0.7461790,-0.2634136,4.0000000,0.4217494,1.0375942,15.4816246,-0.9485767,1.9933813
342,,-3.496953611150471,18.992542487536479,-12.9767847,0.0014050,29.7520657,-0.6285463,-0.3354445,4.0000000,0.3410185,1.0384129,15.6446829,-1.0119075,1.9094636
343,,-3.489496971150471,18.992542487536479,-12.9785500,0.0031405,38.0165291,-0.4945890,-0.4059385,4.0000000,0.2513884,1.0390673,15.7748747,-1.0632654,1.8303672
344,,-3.482040331150471,18.992542487536479,-12.9803028,-0.0050413,8.2644625,-0.3501171,-0.4736271,4.0000000,0.1548046,1.0395561,15.8695135,-1.1020588,1.7623467
345,,-3.474583691150471,18.992542487536479,-12.9820395,-0.0033058,13.2231407,-0.2008997,-0.5355580,4.0000000,0.0522753,1.0398858,15.9347515,-1.1233914,1.7009379
346,,-3.467127051150471,18.992542487536479,-12.9837551,-0.0016529,19.0082645,-0.0456370,-0.5957781,4.0000000,-0.0573045,1.0400486,15.9672632,-1.1342517,1.6549941
347,,-3.459670411150471,18.992542487536479,-12.9854469,0.0000000,25.6198349,0.1107211,-0.6537229,4.0000000,-0.1728165,1.0400372,15.9648132,-1.1346292,1.6303723
348,,-3.452213771150471,18.992542487536479,-12.9871111,0.0015702,33.0578499,0.2614877,-0.7077247,4.0000000,-0.2913360,1.0398363,15.9274187,-1.1241133,1.6282792
349,,-3.444757131150471,18.992542487536479,-12.9887438,0.0032231,41.3223152,0.4027199,-0.7581633,4.0000000,-0.4117553,1.0394659,15.8544550,-1.1045712,1.6541167
350,,-3.437300491150471,18.992542487536479,-12.9903421,-0.0051240,6.6115704,0.5352188,-0.8060200,4.0000000,-0.5352898,1.0389131,15.7467680,-1.0767502,1.7079445
351,,-3.429843851150471,18.992542487536479,-12.9919024,-0.0034711,10.7438021,0.6506090,-0.8492275,4.0000000,-0.6574794,1.0381670,15.6005201,-1.0409757,1.7881570
352,,-3.422387211150471,18.992542487536479,-12.9934216,-0.0018182,15.7024794,0.7479756,-0.8882335,4.0000000,-0.7801121,1.0372542,15.4193974,-0.9963548,1.8943717
353,,-3.414930571150471,18.992542487536479,-12.9948969,-0.0003306,21.4876041,0.8275831,-0.9243255,5.0000000,-0.9023826,1.0361842,15.2017088,-0.9462685,2.0305321
354,,-3.407473931150471,18.992542487536479,-12.9963274,0.0009917,27.2727280,0.8900660,-0.9585875,5.0000000,-1.0225015,1.0349441,14.9454355,-0.8946736,2.1995444
355,,-3.400017291150471,18.992542487536479,-12.9977093,0.0021488,33.8842964,0.9298316,-0.9886913,5.0000000,-1.1395671,1.0335511,14.6533890,-0.8378155,2.3903992
356,,-3.392560651150471,18.992542487536479,-12.9990406,0.0033884,41.3223152,0.9491987,-1.0154361,4.0000000,-1.2511446,1.0320302,14.3255405,-0.7797275,2.5994515
357,,-3.385104011150471,18.992542487536479,-13.0003204,-0.0052893,2.4793389,0.9497303,-1.0394630,4.0000000,-1.3587617,1.0303903,13.9625196,-0.7201644,2.8258731
358,,-3.377647371150471,18.992542487536479,-13.0015450,-0.0039669,4.1322312,0.9322030,-1.0607634,4.0000000,-1.4617355,1.0286511,13.5648108,-0.6597911,3.0648317
359,,-3.370190731150471,18.992542487536479,-13.0027142,-0.0027273,6.6115704,0.9022529,-1.0804740,4.0000000,-1.5591608,1.0268289,13.1358070,-0.6017873,3.3121707
360,,-3.362734091150471,18.992542487536479,-13.0038261,-0.0016529,9.9173555,0.8524779,-1.0953052,4.0000000,-1.6481109,1.0249362,12.6721125,-0.5424995,3.5504837
361,,-3.355277451150471,18.992542487536479,-13.0048780,-0.0006612,14.0495872,0.7929700,-1.1083729,4.0000000,-1.7313143,1.0230087,12.1799126,-0.4854315,3.7867987
362,,-3.347820811150471,18.992542487536479,-13.0058708,0.0002479,18.1818180,0.7231987,-1.1180102,4.0000000,-1.8049418,1.0210516,11.6582699,-0.4310786,4.0048871
363,,-3.340364171150471,18.992542487536479,-13.0068007,0.0011570,23.1404953,0.6460128,-1.1247606,4.0000000,-1.8703258,1.0190942,11.1101713,-0.3791954,4.2043123
364,,-3.332907531150471,18.992542487536479,-13.0076685,0.0020661,28.9256191,0.5653895,-1.1284922,4.0000000,-1.9255056,1.0171677,10.5408735,-0.3314788,4.3758812
365,,-3.325450891150471,18.992542487536479,-13.0084715,0.0029752,34.7107430,0.4892909,-1.1305496,4.0000000,-1.9706597,1.0152794,9.9484262,-0.2904393,4.5165272
366,,-3.317994251150471,18.992542487536479,-13.0092106,0.0038843,41.3223152,0.4083391,-1.1274103,4.0000000,-2.0023279,1.0134565,9.3404589,-0.2524928,4.6142159
367,,-3.310537611150471,18.992542487536479,-13.0098829,0.0047107,47.9338837,0.3319743,-1.1215461,4.0000000,-2.0221128,1.0117192,8.7214270,-0.2209795,4.6751237
368,,-3.303080971150471,18.992542487536479,-13.0104895,-0.0046281,0.0000000,0.2627208,-1.1135800,4.0000000,-2.0304685,1.0100876,8.0917130,-0.1966914,4.7018366
369,,-3.295624331150471,18.992542487536479,-13.0110302,-0.0039669,0.0000000,0.1945123,-1.1014597,4.0000000,-2.0254068,1.0085638,7.4572148,-0.1775125,4.6902609
370,,-3.288167691150471,18.992542487536479,-13.0115023,-0.0033884,0.0000000,0.1366675,-1.0853608,4.0000000,-2.0011117,1.0071661,6.8227024,-0.1696098,4.6252432
371,,-3.280711051150471,18.992542487536479,-13.0119085,-0.0028099,0.0000000,0.0875274,-1.0663779,4.0000000,-1.9594772,1.0059112,6.1942673,-0.1732786,4.5231791
372,,-3.273254411150471,18.992542487536479,-13.0122490,-0.0023140,0.0000000,0.0414110,-1.0425142,4.0000000,-1.8964128,1.0047978,5.5778689,-0.1886156,4.3808727
373,,-3.265797771150471,18.992542487536479,-13.0125227,-0.0018182,0.0000000,0.0074981,-1.0169026,4.0000000,-1.8077377,1.0038297,4.9805913,-0.2260674,4.2090116
374,,-3.258341131150471,18.992542487536479,-13.0127316,-0.0014050,0.0000000,-0.0273987,-0.9851592,4.0000000,-1.6819900,1.0030072,4.4091864,-0.2883283,4.0004292
375,,-3.250884491150471,18.992542487536479,-13.0128775,-0.0010744,0.0000000,-0.0510996,-0.9518994,4.0000000,-1.5168222,1.0023282,3.8754213,-0.3869766,3.7708960
376,,-3.243427851150471,18.992542487536479,-13.0129604,-0.0007438,0.0000000,-0.0675554,-0.9159484,4.0000000,-1.2974828,1.0017881,3.3903186,-0.5344140,3.5204470
377,,-3.235971211150471,18.992542487536479,-13.0129833,-0.0004959,0.0000000,-0.0803469,-0.8788121,5.0000000,-1.0158280,1.0013784,2.9714894,-0.7417960,3.2687829
378,,-3.228514571150471,18.992542487536479,-13.0129471,-0.0003306,0.0000000,-0.0951088,-0.8354179,4.0000000,-0.6722103,1.0010884,2.6357231,-0.9986254,2.9934053
379,,-3.221057931150471,18.992542487536479,-13.0128555,-0.0001653,0.0000000,-0.1023162,-0.7938867,4.0000000,-0.3254327,1.0009050,2.4013152,-1.2623405,2.7326312
380,,-3.213601291150471,18.992542487536479,-13.0127106,-0.0000826,0.0000000,-0.1063375,-0.7506152,5.0000000,-0.0537629,1.0008194,2.2857182,-1.4474676,2.4708943
381,,-3.206144651150471,18.992542487536479,-13.0125132,0.0000000,0.0000000,-0.1070970,-0.7059048,5.0000000,0.0675073,1.0008186,2.2914538,-1.4793171,2.2109730
382,,-3.198688011150471,18.992542487536479,-13.0122681,0.0000000,0.0000000,-0.1092515,-0.6607959,4.0000000,0.0475511,1.0008876,2.3917294,-1.3691429,1.9686984
383,,-3.191231371150471,18.992542487536479,-13.0119781,-0.0005785,0.0000000,-0.1086497,-0.6172913,4.0000000,-0.0486725,1.0010185,2.5675821,-1.1859100,1.7456754
384,,-3.183774731150470,18.992542487536479,-13.0116444,-0.0014876,0.0000000,-0.1092679,-0.5727426,4.0000000,-0.1586366,1.0011965,2.7893946,-0.9868485,1.5356908
385,,-3.176318091150470,18.992542487536479,-13.0112715,-0.0023967,0.0000000,-0.1094679,-0.5274317,4.0000000,-0.2528396,1.0014083,3.0307560,-0.8020238,1.3375212
386,,-3.168861451150471,18.992542487536479,-13.0108614,-0.0033058,0.0000000,-0.1059077,-0.4852987,4.0000000,-0.3221308,1.0016474,3.2809138,-0.6484666,1.1604278
387,,-3.161404811150471,18.992542487536479,-13.0104179,-0.0042149,0.0000000,-0.1055107,-0.4422052,4.0000000,-0.3667567,1.0019048,3.5308559,-0.5176536,1.0002723
388,,-3.153948171150471,18.992542487536479,-13.0099430,0.0048760,48.7603302,-0.1035864,-0.4008583,4.0000000,-0.3924870,1.0021697,3.7693782,-0.4092295,0.8572610
389,,-3.146491531150471,18.992542487536479,-13.0094404,0.0039669,39.6694221,-0.1016541,-0.3610209,4.0000000,-0.4033704,1.0024368,3.9950387,-0.3186715,0.7320427
390,,-3.139034891150471,18.992542487536479,-13.0089121,0.0030579,30.5785122,-0.0986699,-0.3244053,4.0000000,-0.4038290,1.0027014,4.2070894,-0.2449815,0.6255698
391,,-3.131578251150471,18.992542487536479,-13.0083618,0.0021488,21.4876041,-0.0957093,-0.2858868,4.0000000,-0.3952162,1.0029573,4.4028196,-0.1765574,0.5252587
392,,-3.124121611150471,18.992542487536479,-13.0077915,0.0012397,12.3966942,-0.0922082,-0.2518154,4.0000000,-0.3815695,1.0031990,4.5785575,-0.1220613,0.4445465
393,,-3.116664971150471,18.992542487536479,-13.0072041,0.0003306,3.3057852,-0.0891937,-0.2180321,4.0000000,-0.3637652,1.0034289,4.7399931,-0.0722990,0.3745106
394,,-3.109208331150471,18.992542487536479,-13.0066013,0.0000000,0.0000000,-0.0846860,-0.1877037,4.0000000,-0.3448579,1.0036416,4.8844395,-0.0305495,0.3157258
395,,-3.101751691150471,18.992542487536479,-13.0059862,0.0000000,0.0000000,-0.0802905,-0.1571759,4.0000000,-0.3225848,1.0038313,5.0102406,0.0082330,0.2642123
396,,-3.519323531150471,18.985085847536482,-12.9724026,-0.0026446,13.2231407,-0.7883371,-0.1537775,4.0000000,0.4128121,1.0369223,15.3472424,-0.7203670,1.9053358
397,,-3.511866891150471,18.985085847536482,-12.9742298,-0.0010744,19.8347111,-0.7072156,-0.2387410,4.0000000,0.3438694,1.0378733,15.5377235,-0.8213513,1.8605896
398,,-3.504410251150471,18.985085847536482,-12.9760561,0.0006612,27.2727280,-0.6021078,-0.3202192,4.0000000,0.2657777,1.0386506,15.6929712,-0.9062161,1.8158497
399,,-3.496953611150471,18.985085847536482,-12.9778776,0.0025620,35.5371895,-0.4780185,-0.3999665,4.0000000,0.1795348,1.0392753,15.8151121,-0.9794677,1.7821684
400,,-3.489496971150471,18.985085847536482,-12.9796896,0.0043802,44.6280975,-0.3375980,-0.4764433,4.0000000,0.0860382,1.0397202,15.9021788,-1.0389247,1.7566074
401,,-3.482040331150471,18.985085847536482,-12.9814854,-0.0038017,11.5702477,-0.1876170,-0.5495991,4.0000000,-0.0123745,1.0399842,15.9533768,-1.0868238,1.7484454
402,,-3.474583691150471,18.985085847536482,-12.9832621,-0.0020661,17.3553715,-0.0334186,-0.6171864,4.0000000,-0.1151749,1.0400771,15.9715071,-1.1191980,1.7520189
403,,-3.467127051150471,18.985085847536482,-12.9850140,-0.0004132,23.9669418,0.1286799,-0.6831830,4.0000000,-0.2253078,1.0399927,15.9561138,-1.1410581,1.7732337
404,,-3.459670411150471,18.985085847536482,-12.9867382,0.0012397,31.4049587,0.2884958,-0.7450593,4.0000000,-0.3382497,1.0397269,15.9038849,-1.1518688,1.8155403
405,,-3.452213771150471,18.985085847536482,-12.9884291,0.0028926,39.6694221,0.4462833,-0.8042210,4.0000000,-0.4563970,1.0392739,15.8167992,-1.1520450,1.8818582
406,,-3.444757131150471,18.985085847536482,-12.9900837,-0.0053719,5.7851238,0.5917777,-0.8576622,4.0000000,-0.5747962,1.0386497,15.6943684,-1.1405282,1.9670172
407,,-3.437300491150471,18.985085847536482,-12.9916992,-0.0037190,9.9173555,0.7319987,-0.9102694,4.0000000,-0.6972302,1.0378499,15.5368195,-1.1233085,2.0859988
408,,-3.429843851150471,18.985085847536482,-12.9932709,-0.0020661,14.8760328,0.8525327,-0.9564892,4.0000000,-0.8172959,1.0368770,15.3415823,-1.0956824,2.2206702
409,,-3.422387211150471,18.985085847536482,-12.9947968,-0.0004959,20.6611576,0.9590968,-1.0000186,4.0000000,-0.9376209,1.0357615,15.1130037,-1.0624162,2.3822093
410,,-3.414930571150471,18.985085847536482,-12.9962749,0.0009091,27.2727280,1.0448041,-1.0383903,4.0000000,-1.0556282,1.0344959,14.8512011,-1.0211524,2.5583606
411,,-3.407473931150471,18.985085847536482,-12.9977007,0.0021488,33.8842964,1.1119576,-1.0735495,4.0000000,-1.1719943,1.0330802,14.5510826,-0.9751046,2.7555423
412,,-3.400017291150471,18.985085847536482,-12.9990730,0.0033058,41.3223152,1.1541238,-1.1032039,5.0000000,-1.2826741,1.0315508,14.2185631,-0.9237337,2.9605882
413,,-3.392560651150471,18.985085847536482,-13.0003901,-0.0053719,1.6528926,1.1794137,-1.1303750,5.0000000,-1.3890415,1.0299153,13.8531847,-0.8717085,3.1801140
414,,-3.385104011150471,18.985085847536482,-13.0016499,-0.0039669,4.1322312,1.1849021,-1.1540917,4.0000000,-1.4906908,1.0281826,13.4550886,-0.8174927,3.4079554
415,,-3.377647371150471,18.985085847536482,-13.0028505,-0.0027273,6.6115704,1.1694541,-1.1733725,4.0000000,-1.5855446,1.0263835,13.0271282,-0.7612005,3.6332755
416,,-3.370190731150471,18.985085847536482,-13.0039911,-0.0015702,9.9173555,1.1423460,-1.1914327,4.0000000,-1.6762314,1.0245286,12.5682678,-0.7066340,3.8669021
417,,-3.362734091150471,18.985085847536482,-13.0050688,-0.0005785,14.0495872,1.0942105,-1.2033263,4.0000000,-1.7555975,1.0226332,12.0802689,-0.6510553,4.0753412
418,,-3.355277451150471,18.985085847536482,-13.0060844,0.0004132,19.0082645,1.0392485,-1.2140150,4.0000000,-1.8294417,1.0207278,11.5685101,-0.5985883,4.2799869
419,,-3.347820811150471,18.985085847536482,-13.0070353,0.0013223,23.9669418,0.9688905,-1.2190067,4.0000000,-1.8914162,1.0188196,11.0298538,-0.5465970,4.4509950
420,,-3.340364171150471,18.985085847536482,-13.0079203,0.0022314,29.7520657,0.8944026,-1.2223418,4.0000000,-1.9463986,1.0169401,10.4704819,-0.4982849,4.6082110
421,,-3.332907531150471,18.985085847536482,-13.0087404,0.0031405,36.3636360,0.8088012,-1.2196565,4.0000000,-1.9880089,1.0151088,9.8928757,-0.4513041,4.7214580
422,,-3.325450891150471,18.985085847536482,-13.0094938,0.0040496,42.9752083,0.7298967,-1.2165456,4.0000000,-2.0207262,1.0133324,9.2973862,-0.4123648,4.8131146
423,,-3.317994251150471,18.985085847536482,-13.0101795,-0.0050413,0.0000000,0.6462154,-1.2080810,4.0000000,-2.0390477,1.0116398,8.6909189,-0.3771141,4.8586464
424,,-3.310537611150471,18.985085847536482,-13.0107985,-0.0042975,0.0000000,0.5646386,-1.1965333,4.0000000,-2.0452580,1.0100466,8.0749197,-0.3478085,4.8695717
425,,-3.303080971150471,18.985085847536482,-13.0113497,-0.0037190,0.0000000,0.4876165,-1.1822662,4.0000000,-2.0388613,1.0085585,7.4548674,-0.3256711,4.8469839
426,,-3.295624331150471,18.985085847536482,-13.0118332,-0.0030579,0.0000000,0.4147385,-1.1642504,4.0000000,-2.0163429,1.0071898,6.8333144,-0.3121580,4.7839308
427,,-3.288167691150471,18.985085847536482,-13.0122499,-0.0024793,0.0000000,0.3471745,-1.1419253,4.0000000,-1.9738262,1.0059539,6.2154856,-0.3100245,4.6756825
428,,-3.280711051150471,18.985085847536482,-13.0125990,-0.0019835,0.0000000,0.2881165,-1.1164116,4.0000000,-1.9101856,1.0048550,5.6109662,-0.3226375,4.5296788
429,,-3.273254411150471,18.985085847536482,-13.0128822,-0.0015702,0.0000000,0.2347072,-1.0884157,4.0000000,-1.8231335,1.0038953,5.0240302,-0.3536980,4.3605356
430,,-3.265797771150471,18.985085847536482,-13.0131006,-0.0011570,0.0000000,0.1857003,-1.0560040,4.0000000,-1.7027259,1.0030760,4.4586267,-0.4092822,4.1558723
431,,-3.258341131150471,18.985085847536482,-13.0132542,-0.0008264,0.0000000,0.1413118,-1.0194017,4.0000000,-1.5387722,1.0023952,3.9293430,-0.5000312,3.9208295
432,,-3.250884491150471,18.985085847536482,-13.0133457,-0.0005785,0.0000000,0.1064504,-0.9815576,4.0000000,-1.3274349,1.0018475,3.4464118,-0.6356803,3.6723454
433,,-3.243427851150471,18.985085847536482,-13.0133772,-0.0003306,0.0000000,0.0786683,-0.9417870,5.0000000,-1.0584730,1.0014281,3.0259316,-0.8251011,3.4107301
434,,-3.235971211150471,18.985085847536482,-13.0133495,-0.0001653,0.0000000,0.0539821,-0.9006385,4.0000000,-0.7367385,1.0011286,2.6840286,-1.0645385,3.1491387
435,,-3.228514571150471,18.985085847536482,-13.0132656,-0.0000826,0.0000000,0.0284526,-0.8544998,4.0000000,-0.3958172,1.0009373,2.4430425,-1.3131824,2.8713510
436,,-3.221057931150471,18.985085847536482,-13.0131264,0.0000000,0.0000000,0.0085481,-0.8090512,4.0000000,-0.1291741,1.0008403,2.3146617,-1.4889283,2.6060653
437,,-3.213601291150471,18.985085847536482,-13.0129366,0.0000000,0.0000000,-0.0058748,-0.7633783,5.0000000,-0.0023592,1.0008285,2.3030200,-1.5243974,2.3465550
438,,-3.206144651150471,18.985085847536482,-13.0126972,0.0000000,0.0000000,-0.0166322,-0.7177808,4.0000000,-0.0159515,1.0008909,2.3944967,-1.4196101,2.0979018
