OID_,ClipsFinal_DEM_Large_S3_RegB,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1167,-13,-4.071114891150472,17.717457047536481,-13.1023436,-0.0034711,0.0000000,0.3019367,-0.6285407,4.0000000,-0.9307914,1.0151858,9.9156752,-0.3262900,1.0617305
1168,-13,-4.063658251150472,17.717457047536481,-13.1010971,-0.0043802,0.0000000,0.3536879,-0.6586642,4.0000000,-0.9391092,1.0157346,10.0909271,-0.3782191,1.1191785
1169,-13,-4.056201611150472,17.717457047536481,-13.0998268,0.0047107,47.1074371,0.4029762,-0.6862580,4.0000000,-0.9441855,1.0163556,10.2873449,-0.4283304,1.1751250
1170,-13,-4.048744971150472,17.717457047536481,-13.0985308,0.0035537,38.0165291,0.4521747,-0.7135002,4.0000000,-0.9486916,1.0170327,10.4941254,-0.4783088,1.2359099
1171,-13,-4.041288331150472,17.717457047536481,-13.0972061,0.0022314,28.9256191,0.5049407,-0.7418239,4.0000000,-0.9504142,1.0177834,10.7190142,-0.5332337,1.3024116
1172,-13,-4.033831691150472,17.717457047536481,-13.0958500,0.0004959,19.8347111,0.5559253,-0.7692389,4.0000000,-0.9521767,1.0186061,10.9624462,-0.5863011,1.3742455
1173,-13,-4.026375051150472,17.717457047536481,-13.0944605,-0.0012397,11.5702477,0.6009654,-0.7931990,4.0000000,-0.9511163,1.0194911,11.2156153,-0.6352817,1.4420744
1174,-13,-4.018918411150472,17.717457047536481,-13.0930347,-0.0028099,4.9586778,0.6455049,-0.8170121,4.0000000,-0.9489859,1.0204442,11.4825430,-0.6850382,1.5153091
1175,-13,-4.011461771150472,17.717457047536481,-13.0915709,-0.0041322,0.8264463,0.6865370,-0.8392410,4.0000000,-0.9456455,1.0214673,11.7621012,-0.7328367,1.5900860
1176,-13,-4.004005131150472,17.717457047536481,-13.0900669,-0.0052893,0.0000000,0.7217339,-0.8589327,4.0000000,-0.9416503,1.0225564,12.0513201,-0.7762152,1.6636257
1177,-13,-3.996548491150472,17.717457047536481,-13.0885201,0.0033884,39.6694221,0.7534000,-0.8770936,4.0000000,-0.9351680,1.0237067,12.3496971,-0.8190191,1.7368785
1178,-13,-3.989091851150472,17.717457047536481,-13.0869303,0.0015702,30.5785122,0.7785022,-0.8926991,4.0000000,-0.9289684,1.0249317,12.6578102,-0.8564299,1.8084550
1179,-13,-3.981635211150472,17.717457047536481,-13.0852938,-0.0002479,21.4876041,0.7967819,-0.9055437,4.0000000,-0.9228276,1.0262074,12.9720507,-0.8882599,1.8762255
1180,-13,-3.974178571150472,17.717457047536481,-13.0836115,-0.0020661,12.3966942,0.8126658,-0.9180461,4.0000000,-0.9167159,1.0275310,13.2887630,-0.9193762,1.9485898
1181,-13,-3.966721931150472,17.717457047536481,-13.0818815,-0.0037190,5.7851238,0.8247774,-0.9291877,4.0000000,-0.9106870,1.0289353,13.6156387,-0.9476882,2.0206380
1182,-13,-3.959265291150472,17.717457047536481,-13.0801020,-0.0054545,0.8264463,0.8263304,-0.9358659,4.0000000,-0.9061694,1.0303984,13.9482918,-0.9655625,2.0821311
1183,-13,-3.951808651150472,17.717457047536481,-13.0782728,0.0026446,39.6694221,0.8219938,-0.9399102,4.0000000,-0.9002770,1.0318981,14.2789316,-0.9795433,2.1358171
1184,-13,-3.944352011150472,17.717457047536481,-13.0763931,0.0008264,30.5785122,0.8150172,-0.9433566,4.0000000,-0.8946183,1.0334542,14.6146030,-0.9920949,2.1915717
1185,-13,-3.936895371150472,17.717457047536481,-13.0744629,-0.0009917,21.4876041,0.8026682,-0.9443936,4.0000000,-0.8875896,1.0350578,14.9522409,-1.0011977,2.2399399
1186,-13,-3.929438731150472,17.717457047536481,-13.0724821,-0.0028926,12.3966942,0.7832919,-0.9422597,4.0000000,-0.8815843,1.0367103,15.2896423,-1.0029351,2.2788799
1187,-13,-3.921982091150472,17.717457047536481,-13.0704489,-0.0054545,4.9586778,0.7612175,-0.9388687,4.0000000,-0.8758941,1.0384039,15.6280470,-1.0018432,2.3143845
1188,-13,-3.914525451150472,17.717457047536481,-13.0683651,0.0022314,41.3223152,0.7305042,-0.9309491,4.0000000,-0.8703886,1.0401269,15.9656401,-0.9915096,2.3329458
1189,-13,-3.907068811150472,17.717457047536481,-13.0662298,0.0004132,32.2314034,0.6994792,-0.9230309,4.0000000,-0.8650006,1.0418844,16.2987118,-0.9810610,2.3532410
1190,-13,-3.899612171150472,17.717457047536481,-13.0640450,-0.0014050,23.1404953,0.6633894,-0.9127006,4.0000000,-0.8603481,1.0436713,16.6313496,-0.9650531,2.3669746
1191,-13,-3.892155531150472,17.717457047536481,-13.0618086,-0.0040496,14.0495872,0.6256129,-0.9005413,4.0000000,-0.8547716,1.0454779,16.9607639,-0.9463111,2.3707530
1192,-13,-3.884698891150472,17.717457047536481,-13.0595236,0.0033058,44.6280975,0.5844384,-0.8853948,4.0000000,-0.8490060,1.0473020,17.2840176,-0.9217835,2.3598368
1193,-13,-3.877242251150472,17.717457047536481,-13.0571890,0.0009091,35.5371895,0.5407313,-0.8679815,4.0000000,-0.8421568,1.0491391,17.6056023,-0.8938061,2.3387840
1194,-13,-3.869785611150472,17.717457047536481,-13.0548077,-0.0009091,26.4462814,0.4936107,-0.8472337,4.0000000,-0.8342776,1.0509741,17.9177132,-0.8601899,2.3018434
1195,-13,-3.862328971150472,17.717457047536481,-13.0523787,-0.0036364,17.3553715,0.4439896,-0.8239068,4.0000000,-0.8242958,1.0527995,18.2231884,-0.8235179,2.2539201
1196,-13,-3.854872331150472,17.717457047536481,-13.0499058,0.0036364,46.2809906,0.3930406,-0.7977430,4.0000000,-0.8134432,1.0546094,18.5206490,-0.7820427,2.1920836
1197,-13,-3.847415691150472,17.717457047536481,-13.0473881,0.0009917,37.1900826,0.3412918,-0.7688463,4.0000000,-0.8011605,1.0563864,18.8052979,-0.7365322,2.1170983
1198,-13,-3.839959051150472,17.717457047536481,-13.0448294,-0.0008264,28.0991745,0.2902155,-0.7379164,4.0000000,-0.7872151,1.0581129,19.0804214,-0.6886176,2.0322516
1199,-13,-3.832502411150472,17.717457047536481,-13.0422316,-0.0035537,19.0082645,0.2394633,-0.7037024,5.0000000,-0.7702404,1.0598012,19.3428555,-0.6371645,1.9308442
1200,-13,-3.825045771150472,17.717457047536481,-13.0395956,0.0037190,45.4545441,0.1889042,-0.6661364,5.0000000,-0.7520723,1.0614264,19.5908756,-0.5802005,1.8164091
1201,-13,-3.817589131150472,17.717457047536481,-13.0369244,0.0009917,36.3636360,0.1400919,-0.6246793,4.0000000,-0.7308829,1.0629523,19.8227711,-0.5184757,1.6843219
1202,-13,-3.810132491150472,17.717457047536481,-13.0342216,-0.0012397,27.2727280,0.0954069,-0.5812322,4.0000000,-0.7068344,1.0643686,20.0334606,-0.4556300,1.5436125
1203,-13,-3.802675851150473,17.717457047536481,-13.0314903,-0.0039669,18.1818180,0.0548105,-0.5363882,4.0000000,-0.6810052,1.0656807,20.2262516,-0.3917712,1.4006674
1204,-13,-3.795219211150473,17.717457047536481,-13.0287323,0.0033058,45.4545441,0.0164527,-0.4877035,4.0000000,-0.6523467,1.0668617,20.3995628,-0.3230602,1.2499732
1205,-13,-3.787762571150473,17.717457047536481,-13.0259523,0.0005785,36.3636360,-0.0183694,-0.4352713,4.0000000,-0.6202844,1.0678846,20.5468693,-0.2502582,1.0937977
1206,-13,-3.780305931150473,17.717457047536481,-13.0231543,-0.0019835,27.2727280,-0.0472351,-0.3815247,4.0000000,-0.5857666,1.0687371,20.6691170,-0.1772828,0.9416531
1207,-13,-3.772849291150473,17.717457047536481,-13.0203419,-0.0047107,18.1818180,-0.0688452,-0.3267790,4.0000000,-0.5473648,1.0694016,20.7642288,-0.1061932,0.7933835
1208,-13,-3.765392651150473,17.717457047536481,-13.0175190,0.0025620,42.1487617,-0.0877130,-0.2675321,4.0000000,-0.5054407,1.0698791,20.8325634,-0.0296235,0.6534373
1209,-13,-3.757936011150472,17.717457047536481,-13.0146904,-0.0004959,33.0578499,-0.1000665,-0.2078075,4.0000000,-0.4611561,1.0701314,20.8681812,0.0455411,0.5293242
1210,-13,-3.750479371150472,17.717457047536481,-13.0118608,-0.0032231,23.9669418,-0.1066716,-0.1466624,4.0000000,-0.4138673,1.0701550,20.8719234,0.1205425,0.4230177
1211,-13,-3.743022731150472,17.717457047536481,-13.0090351,0.0040496,47.1074371,-0.1074797,-0.0858250,4.0000000,-0.3638885,1.0699631,20.8454933,0.1922385,0.3394726
1212,-13,-3.735566091150472,17.717457047536481,-13.0062170,0.0013223,38.0165291,-0.1042994,-0.0222269,4.0000000,-0.3116014,1.0695261,20.7841873,0.2671476,0.2821600
1213,-13,-4.309727371150472,17.710000407536484,-13.1357937,0.0004132,7.4380164,0.5316799,-0.9062600,4.0000000,-0.4309413,1.0079405,7.1885705,-1.3815787,2.2653232
1214,-13,-4.302270731150472,17.710000407536484,-13.1351643,-0.0001653,4.9586778,0.5283983,-0.8949396,5.0000000,-0.3988797,1.0082427,7.3240972,-1.3909996,2.1886134
1215,-13,-4.294814091150472,17.710000407536484,-13.1344776,-0.0008264,2.4793389,0.5174256,-0.8786104,5.0000000,-0.3793117,1.0086005,7.4809632,-1.3779091,2.0936489
1216,-13,-4.287357451150472,17.710000407536484,-13.1337347,-0.0015702,0.8264463,0.4995545,-0.8580193,4.0000000,-0.3716981,1.0089983,7.6523123,-1.3443406,1.9859320
1217,-13,-4.279900811150472,17.710000407536484,-13.1329393,-0.0024793,0.0000000,0.4757062,-0.8334394,4.0000000,-0.3741301,1.0094237,7.8309269,-1.2927486,1.8673848
1218,-13,-4.272444171150472,17.710000407536484,-13.1320944,-0.0033884,0.0000000,0.4455760,-0.8044136,4.0000000,-0.3841102,1.0098695,8.0129547,-1.2247169,1.7378317
1219,-13,-4.264987531150472,17.710000407536484,-13.1312027,-0.0042975,0.0000000,0.4139716,-0.7736271,4.0000000,-0.4022526,1.0103110,8.1890459,-1.1450016,1.6073661
1220,-13,-4.257530891150472,17.710000407536484,-13.1302700,-0.0052066,0.0000000,0.3785650,-0.7404044,4.0000000,-0.4229463,1.0107412,8.3595972,-1.0578624,1.4776804
1221,-13,-4.250074251150472,17.710000407536484,-13.1292992,0.0038843,38.8429756,0.3406090,-0.7059784,4.0000000,-0.4460410,1.0111564,8.5183086,-0.9659157,1.3552136
1222,-13,-4.242617611150472,17.710000407536484,-13.1282940,0.0030579,30.5785122,0.2993850,-0.6691617,4.0000000,-0.4703511,1.0115383,8.6618986,-0.8679724,1.2358104
1223,-13,-4.235160971150472,17.710000407536484,-13.1272593,0.0020661,22.3140488,0.2607180,-0.6338258,4.0000000,-0.4970220,1.0118792,8.7877026,-0.7706297,1.1296645
1224,-13,-4.227704331150472,17.710000407536484,-13.1261978,0.0009917,14.8760328,0.2226907,-0.5985496,4.0000000,-0.5231421,1.0121777,8.8963289,-0.6739571,1.0322933
1225,-13,-4.220247691150472,17.710000407536484,-13.1251154,-0.0001653,9.0909090,0.1889106,-0.5667005,4.0000000,-0.5506297,1.0124301,8.9872189,-0.5827712,0.9519671
1226,-13,-4.212791051150472,17.710000407536484,-13.1240149,-0.0015702,4.1322312,0.1561225,-0.5363911,4.0000000,-0.5752924,1.0126379,9.0612268,-0.4974897,0.8842139
1227,-13,-4.205334411150472,17.710000407536484,-13.1228991,-0.0028099,0.8264463,0.1254359,-0.5083142,4.0000000,-0.5993078,1.0128030,9.1203995,-0.4173205,0.8286601
1228,-13,-4.197877771150472,17.710000407536484,-13.1217718,-0.0038017,0.0000000,0.0963429,-0.4827003,4.0000000,-0.6241163,1.0129274,9.1623993,-0.3412844,0.7858379
1229,-13,-4.190421131150472,17.710000407536484,-13.1206360,-0.0047107,0.0000000,0.0730318,-0.4622178,4.0000000,-0.6481119,1.0130098,9.1913157,-0.2763236,0.7556340
1230,-13,-4.182964491150472,17.710000407536484,-13.1194944,0.0043802,43.8016510,0.0554010,-0.4466146,4.0000000,-0.6707307,1.0130706,9.2124901,-0.2224986,0.7348064
1231,-13,-4.175507851150472,17.710000407536484,-13.1183481,0.0034711,34.7107430,0.0423803,-0.4358715,4.0000000,-0.6931311,1.0131183,9.2272205,-0.1786118,0.7237749
1232,-13,-4.168051211150472,17.710000407536484,-13.1171980,0.0023967,25.6198349,0.0293592,-0.4268463,4.0000000,-0.7142326,1.0131488,9.2392254,-0.1394600,0.7196969
1233,-13,-4.160594571150471,17.710000407536484,-13.1160469,0.0010744,16.5289249,0.0192998,-0.4205123,4.0000000,-0.7339973,1.0131731,9.2470446,-0.1070273,0.7193790
1234,-13,-4.153137931150471,17.710000407536484,-13.1148939,-0.0003306,9.0909090,0.0179452,-0.4216627,4.0000000,-0.7550411,1.0131977,9.2533770,-0.0882844,0.7273664
1235,-13,-4.145681291150471,17.710000407536484,-13.1137409,-0.0018182,3.3057852,0.0221513,-0.4271420,4.0000000,-0.7750805,1.0132433,9.2701616,-0.0792035,0.7392076
1236,-13,-4.138224651150471,17.710000407536484,-13.1125851,-0.0030579,0.0000000,0.0278904,-0.4347708,4.0000000,-0.7951798,1.0133138,9.2934380,-0.0743618,0.7560286
1237,-13,-4.130768011150471,17.710000407536484,-13.1114273,-0.0039669,0.0000000,0.0380192,-0.4460064,4.0000000,-0.8147030,1.0134027,9.3231783,-0.0773097,0.7776647
1238,-13,-4.123311371150471,17.710000407536484,-13.1102667,-0.0048760,0.0000000,0.0548154,-0.4612999,4.0000000,-0.8336015,1.0135286,9.3672590,-0.0889982,0.8021992
1239,-13,-4.115854731150471,17.710000407536484,-13.1091013,0.0042149,42.1487617,0.0766128,-0.4796863,4.0000000,-0.8519405,1.0136971,9.4233398,-0.1074322,0.8307983
1240,-13,-4.108398091150471,17.710000407536484,-13.1079302,0.0031405,33.0578499,0.1029126,-0.5006555,4.0000000,-0.8697402,1.0139109,9.4964056,-0.1315707,0.8638843
1241,-13,-4.100941451150472,17.710000407536484,-13.1067505,0.0019008,23.9669418,0.1346187,-0.5242043,4.0000000,-0.8867726,1.0141773,9.5857992,-0.1616359,0.9008984
1242,-13,-4.093484811150471,17.710000407536484,-13.1055603,0.0004132,14.8760328,0.1666685,-0.5467278,4.0000000,-0.9009475,1.0144992,9.6921053,-0.1925081,0.9373145
1243,-13,-4.086028171150472,17.710000407536484,-13.1043568,-0.0012397,7.4380164,0.2056842,-0.5723076,4.0000000,-0.9136769,1.0148728,9.8146744,-0.2309383,0.9782324
1244,-13,-4.078571531150472,17.710000407536484,-13.1031389,-0.0026446,2.4793389,0.2464472,-0.5980320,4.0000000,-0.9250548,1.0153049,9.9541235,-0.2710092,1.0220002
1245,-13,-4.071114891150472,17.710000407536484,-13.1019030,-0.0038017,0.0000000,0.2934488,-0.6260710,4.0000000,-0.9343584,1.0157938,10.1112194,-0.3177837,1.0705895
1246,-13,-4.063658251150472,17.710000407536484,-13.1006479,-0.0047107,0.0000000,0.3409446,-0.6537532,4.0000000,-0.9426567,1.0163491,10.2840624,-0.3648497,1.1231495
1247,-13,-4.056201611150472,17.710000407536484,-13.0993690,0.0042975,43.8016510,0.3869551,-0.6798615,4.0000000,-0.9490387,1.0169709,10.4761496,-0.4106843,1.1766729
1248,-13,-4.048744971150472,17.710000407536484,-13.0980654,0.0030579,34.7107430,0.4343516,-0.7058945,4.0000000,-0.9528184,1.0176439,10.6788225,-0.4589707,1.2326957
1249,-13,-4.041288331150472,17.710000407536484,-13.0967340,0.0016529,25.6198349,0.4849892,-0.7332383,4.0000000,-0.9555309,1.0183837,10.8966389,-0.5109456,1.2960576
1250,-13,-4.033831691150472,17.710000407536484,-13.0953732,-0.0001653,16.5289249,0.5340462,-0.7592523,4.0000000,-0.9558046,1.0191900,11.1312037,-0.5627000,1.3608820
1251,-13,-4.026375051150472,17.710000407536484,-13.0939789,-0.0018182,9.0909090,0.5778104,-0.7822996,4.0000000,-0.9535918,1.0200578,11.3749981,-0.6110074,1.4232022
1252,-13,-4.018918411150472,17.710000407536484,-13.0925503,-0.0033058,3.3057852,0.6214324,-0.8054430,4.0000000,-0.9508889,1.0209850,11.6312990,-0.6599972,1.4914801
1253,-13,-4.011461771150472,17.710000407536484,-13.0910854,-0.0046281,0.0000000,0.6602558,-0.8263171,4.0000000,-0.9462567,1.0219771,11.8987074,-0.7063774,1.5589594
1254,-13,-4.004005131150472,17.710000407536484,-13.0895805,0.0042149,45.4545441,0.6950456,-0.8454292,4.0000000,-0.9397552,1.0230247,12.1734438,-0.7511031,1.6263435
1255,-13,-3.996548491150472,17.710000407536484,-13.0880365,0.0028099,36.3636360,0.7281426,-0.8643948,4.0000000,-0.9334188,1.0241300,12.4575834,-0.7953710,1.7000513
1256,-13,-3.989091851150472,17.710000407536484,-13.0864496,0.0009917,27.2727280,0.7526453,-0.8796579,4.0000000,-0.9258831,1.0253028,12.7508907,-0.8334327,1.7680231
1257,-13,-3.981635211150472,17.710000407536484,-13.0848188,-0.0008264,18.1818180,0.7712517,-0.8926498,4.0000000,-0.9192435,1.0265176,13.0473680,-0.8660561,1.8341366
1258,-13,-3.974178571150472,17.710000407536484,-13.0831442,-0.0025620,9.9173555,0.7874559,-0.9050733,4.0000000,-0.9116482,1.0277869,13.3495159,-0.8984984,1.9029716
1259,-13,-3.966721931150472,17.710000407536484,-13.0814228,-0.0042149,4.1322312,0.8012962,-0.9170921,4.0000000,-0.9050782,1.0291276,13.6594629,-0.9291059,1.9761411
1260,-13,-3.959265291150472,17.710000407536484,-13.0796537,0.0040496,46.2809906,0.8008981,-0.9228599,4.0000000,-0.8968661,1.0305126,13.9741888,-0.9488537,2.0323114
1261,-13,-3.951808651150472,17.710000407536484,-13.0778370,0.0022314,37.1900826,0.7991961,-0.9285655,4.0000000,-0.8892033,1.0319297,14.2869520,-0.9679278,2.0917816
1262,-13,-3.944352011150472,17.710000407536484,-13.0759726,0.0004132,28.0991745,0.7904059,-0.9313162,4.0000000,-0.8816277,1.0334090,14.6048717,-0.9810047,2.1441596
1263,-13,-3.936895371150472,17.710000407536484,-13.0740576,-0.0014050,19.0082645,0.7813601,-0.9346367,4.0000000,-0.8760921,1.0349259,14.9241295,-0.9931812,2.2031214
1264,-13,-3.929438731150472,17.710000407536484,-13.0720940,-0.0033058,10.7438021,0.7645265,-0.9343391,4.0000000,-0.8709603,1.0364788,15.2424612,-0.9977179,2.2508204
1265,-13,-3.921982091150472,17.710000407536484,-13.0700808,-0.0057851,4.1322312,0.7446239,-0.9325287,4.0000000,-0.8656027,1.0380819,15.5661840,-0.9994546,2.2938812
1266,-13,-3.914525451150472,17.710000407536484,-13.0680180,0.0019835,39.6694221,0.7163746,-0.9266239,4.0000000,-0.8621942,1.0397229,15.8853035,-0.9910535,2.3235028
1267,-13,-3.907068811150472,17.710000407536484,-13.0659046,0.0001653,30.5785122,0.6866375,-0.9200211,4.0000000,-0.8577957,1.0413793,16.2033291,-0.9822465,2.3514280
1268,-13,-3.899612171150472,17.710000407536484,-13.0637426,-0.0016529,21.4876041,0.6522957,-0.9114875,4.0000000,-0.8541949,1.0430616,16.5191612,-0.9687800,2.3755283
1269,-13,-3.892155531150472,17.710000407536484,-13.0615320,-0.0042975,12.3966942,0.6150091,-0.9006772,4.0000000,-0.8491300,1.0447658,16.8314438,-0.9522245,2.3885605
1270,-13,-3.884698891150472,17.710000407536484,-13.0592737,0.0031405,43.8016510,0.5758524,-0.8881730,4.0000000,-0.8451662,1.0464935,17.1421432,-0.9311797,2.3942561
1271,-13,-3.877242251150472,17.710000407536484,-13.0569668,0.0008264,34.7107430,0.5323973,-0.8722805,4.0000000,-0.8393249,1.0482448,17.4487858,-0.9052360,2.3840542
1272,-13,-3.869785611150472,17.710000407536484,-13.0546131,-0.0009917,25.6198349,0.4861026,-0.8538544,4.0000000,-0.8342505,1.0499781,17.7487793,-0.8734584,2.3633018
1273,-13,-3.862328971150472,17.710000407536484,-13.0522146,-0.0037190,16.5289249,0.4352995,-0.8321661,4.0000000,-0.8263287,1.0517108,18.0421448,-0.8380035,2.3300688
1274,-13,-3.854872331150472,17.710000407536484,-13.0497713,0.0035537,46.2809906,0.3850688,-0.8082647,4.0000000,-0.8184577,1.0534329,18.3279285,-0.7980718,2.2826679
1275,-13,-3.847415691150472,17.710000407536484,-13.0472860,0.0009917,37.1900826,0.3340594,-0.7820010,4.0000000,-0.8097012,1.0551327,18.6045227,-0.7543007,2.2240665
1276,-13,-3.839959051150472,17.710000407536484,-13.0447588,-0.0008264,28.0991745,0.2828810,-0.7532242,4.0000000,-0.7990182,1.0567979,18.8717670,-0.7074301,2.1527441
1277,-13,-3.832502411150472,17.710000407536484,-13.0421925,-0.0035537,19.0082645,0.2332060,-0.7218008,4.0000000,-0.7856298,1.0584160,19.1269569,-0.6579718,2.0649178
1278,-13,-3.825045771150472,17.710000407536484,-13.0395889,0.0037190,45.4545441,0.1815666,-0.6867461,4.0000000,-0.7707710,1.0599895,19.3711357,-0.6027212,1.9655024
1279,-13,-3.817589131150472,17.710000407536484,-13.0369501,0.0009917,36.3636360,0.1326004,-0.6481857,5.0000000,-0.7534764,1.0614775,19.5999279,-0.5428949,1.8463452
1280,-13,-3.810132491150472,17.710000407536484,-13.0342798,-0.0011570,27.2727280,0.0874373,-0.6071284,4.0000000,-0.7330989,1.0628766,19.8107910,-0.4811579,1.7137870
1281,-13,-3.802675851150473,17.710000407536484,-13.0315790,-0.0038843,18.1818180,0.0467602,-0.5648653,4.0000000,-0.7109235,1.0641869,20.0058060,-0.4188071,1.5767280
1282,-13,-3.795219211150473,17.710000407536484,-13.0288525,0.0033884,45.4545441,0.0072018,-0.5184538,4.0000000,-0.6867123,1.0653660,20.1814747,-0.3501953,1.4300402
1283,-13,-3.787762571150473,17.710000407536484,-13.0261030,0.0006612,36.3636360,-0.0275876,-0.4698569,4.0000000,-0.6591884,1.0664084,20.3336754,-0.2805253,1.2785239
1284,-13,-3.780305931150473,17.710000407536484,-13.0233335,-0.0018182,27.2727280,-0.0581699,-0.4181225,4.0000000,-0.6284243,1.0673137,20.4648151,-0.2078207,1.1231823
1285,-13,-3.772849291150473,17.710000407536484,-13.0205479,-0.0045455,18.1818180,-0.0814829,-0.3658131,4.0000000,-0.5941899,1.0680435,20.5700417,-0.1374362,0.9704443
1286,-13,-3.765392651150473,17.710000407536484,-13.0177507,0.0027273,42.9752083,-0.1001248,-0.3103367,4.0000000,-0.5570354,1.0685984,20.6491470,-0.0636379,0.8204101
1287,-13,-3.757936011150472,17.710000407536484,-13.0149450,-0.0002479,33.8842964,-0.1139369,-0.2529149,4.0000000,-0.5154778,1.0689451,20.7009163,0.0096479,0.6812950
1288,-13,-3.750479371150472,17.710000407536484,-13.0121374,-0.0029752,24.7933884,-0.1231143,-0.1927383,4.0000000,-0.4708942,1.0690842,20.7203960,0.0854176,0.5561627
1289,-13,-3.743022731150472,17.710000407536484,-13.0093298,0.0042975,47.9338837,-0.1252820,-0.1342258,4.0000000,-0.4244497,1.0690182,20.7103767,0.1559981,0.4511208
1290,-13,-3.735566091150472,17.710000407536484,-13.0065289,0.0015702,38.8429756,-0.1238553,-0.0739011,4.0000000,-0.3757980,1.0687168,20.6693459,0.2279957,0.3695210
1291,-13,-4.339553931150471,17.702543767536483,-13.1368322,0.0013223,13.2231407,0.4710863,-0.8881160,4.0000000,-0.7400156,1.0078692,7.1564622,-1.0362165,2.2748599
1292,-13,-4.332097291150472,17.702543767536483,-13.1364813,0.0009917,10.7438021,0.4956833,-0.8977830,4.0000000,-0.6632227,1.0078282,7.1372499,-1.1323433,2.2899492
1293,-13,-4.324640651150472,17.702543767536483,-13.1360655,0.0005785,8.2644625,0.5168586,-0.9041079,4.0000000,-0.5920774,1.0078740,7.1578259,-1.2161382,2.2890191
1294,-13,-4.317184011150472,17.702543767536483,-13.1355877,0.0001653,5.7851238,0.5293023,-0.9051717,4.0000000,-0.5268472,1.0079981,7.2144136,-1.2834961,2.2681847
1295,-13,-4.309727371150472,17.702543767536483,-13.1350479,-0.0002479,4.1322312,0.5338013,-0.9007149,4.0000000,-0.4718605,1.0081992,7.3049407,-1.3295693,2.2239552
1296,-13,-4.302270731150472,17.702543767536483,-13.1344471,-0.0008264,2.4793389,0.5334910,-0.8919496,4.0000000,-0.4305060,1.0084683,7.4232192,-1.3533931,2.1593728
1297,-13,-4.294814091150472,17.702543767536483,-13.1337872,-0.0014876,0.8264463,0.5243453,-0.8772080,5.0000000,-0.4005353,1.0087942,7.5643668,-1.3538806,2.0715230
1298,-13,-4.287357451150472,17.702543767536483,-13.1330709,-0.0022314,0.0000000,0.5085939,-0.8579541,5.0000000,-0.3835268,1.0091598,7.7205715,-1.3323814,1.9682204
1299,-13,-4.279900811150472,17.702543767536483,-13.1323023,-0.0031405,0.0000000,0.4869100,-0.8351899,4.0000000,-0.3772075,1.0095593,7.8859925,-1.2931724,1.8568490
1300,-13,-4.272444171150472,17.702543767536483,-13.1314821,-0.0040496,0.0000000,0.4602839,-0.8091734,4.0000000,-0.3802610,1.0099796,8.0572338,-1.2380857,1.7389148
1301,-13,-4.264987531150472,17.702543767536483,-13.1306162,-0.0049587,0.0000000,0.4300486,-0.7804239,4.0000000,-0.3912807,1.0103999,8.2251568,-1.1695671,1.6168587
1302,-13,-4.257530891150472,17.702543767536483,-13.1297064,0.0041322,41.3223152,0.3955229,-0.7487329,4.0000000,-0.4068404,1.0108196,8.3888359,-1.0906253,1.4924974
1303,-13,-4.250074251150472,17.702543767536483,-13.1287575,0.0033058,33.0578499,0.3612954,-0.7167611,4.0000000,-0.4284903,1.0112282,8.5435123,-1.0050317,1.3742354
1304,-13,-4.242617611150472,17.702543767536483,-13.1277723,0.0024793,25.6198349,0.3230546,-0.6823812,4.0000000,-0.4523174,1.0116051,8.6848745,-0.9124449,1.2590171
1305,-13,-4.235160971150472,17.702543767536483,-13.1267567,0.0014876,18.1818180,0.2865983,-0.6489906,4.0000000,-0.4779318,1.0119452,8.8125134,-0.8200495,1.1548389
1306,-13,-4.227704331150472,17.702543767536483,-13.1257143,0.0004132,11.5702477,0.2510507,-0.6165953,4.0000000,-0.5054571,1.0122561,8.9235220,-0.7277336,1.0627397
1307,-13,-4.220247691150472,17.702543767536483,-13.1246471,-0.0007438,6.6115704,0.2168506,-0.5861768,4.0000000,-0.5329902,1.0125241,9.0208311,-0.6393633,0.9856910
1308,-13,-4.212791051150472,17.702543767536483,-13.1235609,-0.0020661,2.4793389,0.1843222,-0.5570275,4.0000000,-0.5600626,1.0127486,9.1004763,-0.5539925,0.9182112
1309,-13,-4.205334411150472,17.702543767536483,-13.1224585,-0.0032231,0.0000000,0.1550671,-0.5305904,4.0000000,-0.5864029,1.0129397,9.1665134,-0.4747779,0.8624213
1310,-13,-4.197877771150472,17.702543767536483,-13.1213417,-0.0041322,0.0000000,0.1277721,-0.5065937,4.0000000,-0.6138735,1.0130926,9.2205963,-0.3993139,0.8183234
1311,-13,-4.190421131150472,17.702543767536483,-13.1202145,-0.0050413,0.0000000,0.1034592,-0.4858155,4.0000000,-0.6388964,1.0132095,9.2610559,-0.3327345,0.7852839
1312,-13,-4.182964491150472,17.702543767536483,-13.1190796,0.0040496,40.4958687,0.0846180,-0.4701463,4.0000000,-0.6637124,1.0133029,9.2923927,-0.2765803,0.7640356
1313,-13,-4.175507851150472,17.702543767536483,-13.1179380,0.0030579,31.4049587,0.0712794,-0.4593349,4.0000000,-0.6878597,1.0133817,9.3192492,-0.2308102,0.7516439
1314,-13,-4.168051211150472,17.702543767536483,-13.1167917,0.0019008,22.3140488,0.0563409,-0.4492773,4.0000000,-0.7102514,1.0134534,9.3439894,-0.1883033,0.7462687
